"","rowid","Result","Fighter","Event","Method.Referee","R","Time","Date","VS..Fighter","Location","NA."
"6222","381","loss","Chris San Jose","CageSport MMA - CageSport 60Feb / 22 / 2020","Decision (Unanimous)N/A",5,"5:00",NA,NA,NA,NA
"6223","381","win","Mark Coates","CageSport MMA - CageSport 56Apr / 27 / 2019","Decision (Unanimous)N/A",3,"5:00",NA,NA,NA,NA
"6224","381","win","Josh Wright","CageSport MMA - CageSport 54Dec / 15 / 2018","Submission (Arm-Triangle Choke)N/A",1,"1:56",NA,NA,NA,NA
"6225","381","win","Bryce Walden","CageSport MMA - CageSport 52Jul / 21 / 2018","Decision (Unanimous)N/A",3,"5:00",NA,NA,NA,NA
"6226","381","win","Alex Eastman","COGA 57 - Rumble on the Ridge 39Jul / 22 / 2017","Submission (Guillotine Choke)Jeremy Saunders",1,"1:10",NA,NA,NA,NA
"6227","382","win","Alex Eastman","KOTC - Future KingsMay / 25 / 2017","Submission (Rear-Naked Choke)Tom Supnet",1,"1:28",NA,NA,NA,NA
"6228","382","loss","Tony Sanchez","KOTC - No RemorseAug / 18 / 2016","Submission (Armbar)Herb Dean",1,"4:04",NA,NA,NA,NA
"6229","382","loss","Zach Skinner","KOTC - ExplosiveFeb / 18 / 2016","Submission (Brabo Choke)Herb Dean",2,"3:26",NA,NA,NA,NA
"6230","382","loss","Josh Paiva","KOTC - UnprecedentedAug / 17 / 2013","KO (Punch)N/A",4,"1:33",NA,NA,NA,NA
"6231","382","win","Elliott Gilbert","KOTC - Free Fall 2Feb / 22 / 2013","Submission (Triangle Choke)N/A",1,"0:59",NA,NA,NA,NA
"6232","382","win","Brandon Stedman","KOTC - Breaking PointAug / 23 / 2012","Submission (Guillotine Choke)N/A",2,"0:45",NA,NA,NA,NA
"6233","382","win","Anthony Zender","Northwest Fighting - Young Guns 2Jun / 23 / 2012","Submission (Guillotine Choke)Lyle Beerbohm",2,"0:22",NA,NA,NA,NA
"6234","382","win","Josh Rettinghouse","KOTC - Wild CardMay / 17 / 2012","Submission (Guillotine Choke)N/A",1,"2:52",NA,NA,NA,NA
"6235","382","loss","Damen Wood","SS - Spokane Showdown 28Jun / 18 / 2011","Submission (Shoulder Lock)Steve Newport",2,"1:32",NA,NA,NA,NA
"6236","382","loss","Tyson Nam","Arena Rumble - Horn vs. GuidaSep / 12 / 2009","Decision (Unanimous)Steve Newport",3,"5:00",NA,NA,NA,NA
"6237","382","win","Jeff Willingham","Throwdown Showdown 2 - The ReturnSep / 26 / 2008","TKO (Punches)N/A",1,"4:30",NA,NA,NA,NA
"6238","382","win","Philip Perez","MOTM - Melee on the MountainNov / 06 / 2007","TKO (Punches)N/A",1,"4:29",NA,NA,NA,NA
"6239","382","win","Jesse Brock","XFS 6 - Bad BloodJul / 14 / 2007","KON/A",1,"1:26",NA,NA,NA,NA
"6240","382","win","Steven Rogers","XFS 2 - Xtreme Fight Series 2Oct / 14 / 2006","TKO (Corner Stoppage)N/A",1,"N/A",NA,NA,NA,NA
"6241","382","win","Terry Thiara","PFA - Pride and Fury 5Jul / 06 / 2006","Submission (Rear-Naked Choke)N/A",1,"3:03",NA,NA,NA,NA
"6242","382","loss","Wilf Betz","XFC - Dome of Destruction 4May / 20 / 2006","Submission (Rear-Naked Choke)N/A",1,"0:00",NA,NA,NA,NA
"6243","383","win","Dustin Winter","KOTC - New BloodFeb / 16 / 2017","Submission (Omoplata)N/A",1,"4:15",NA,NA,NA,NA
"6244","383","win","Alex Eastman","KOTC - Fall OutNov / 17 / 2016","Submission (Rear-Naked Choke)Zach Lari",1,"1:57",NA,NA,NA,NA
"6245","384",NA,NA,"CFFC 92
                                        
                                        
                                            
                                                March 11, 2021 / 2300 Arena, Philadelphia, Pennsylvania, United States
                                                
                                            
                                            
                                                Versus
                                                
                                                    
                                                    Tycen Lynn
                                                    6 - 4 - 0
                                                    (Win - Loss - Draw)
                                                
                                                
                                                    
                                                    Saidyokub Kakhramonov
                                                    7 - 2 - 0
                                                    (Win - Loss - Draw)
                                                
                                            
                                            
                                                See entire fight card",NA,NA,NA,"CFFC 92
                                        
                                        
                                            
                                                March 11, 2021 / 2300 Arena, Philadelphia, Pennsylvania, United States
                                                
                                            
                                            
                                                Versus
                                                
                                                    
                                                    Tycen Lynn
                                                    6 - 4 - 0
                                                    (Win - Loss - Draw)
                                                
                                                
                                                    
                                                    Saidyokub Kakhramonov
                                                    7 - 2 - 0
                                                    (Win - Loss - Draw)
                                                
                                            
                                            
                                                See entire fight card","CFFC 92
                                        
                                        
                                            
                                                March 11, 2021 / 2300 Arena, Philadelphia, Pennsylvania, United States
                                                
                                            
                                            
                                                Versus
                                                
                                                    
                                                    Tycen Lynn
                                                    6 - 4 - 0
                                                    (Win - Loss - Draw)
                                                
                                                
                                                    
                                                    Saidyokub Kakhramonov
                                                    7 - 2 - 0
                                                    (Win - Loss - Draw)
                                                
                                            
                                            
                                                See entire fight card","CFFC 92
                                        
                                        
                                            
                                                March 11, 2021 / 2300 Arena, Philadelphia, Pennsylvania, United States
                                                
                                            
                                            
                                                Versus
                                                
                                                    
                                                    Tycen Lynn
                                                    6 - 4 - 0
                                                    (Win - Loss - Draw)
                                                
                                                
                                                    
                                                    Saidyokub Kakhramonov
                                                    7 - 2 - 0
                                                    (Win - Loss - Draw)
                                                
                                            
                                            
                                                See entire fight card",NA
"6246","385","win","Alex Eastman","ExciteFight - Battle at MillbaySep / 19 / 2015","Submission (Guillotine Choke)Michael Chiesa",2,"0:30",NA,NA,NA,NA
"6247","385","loss","Emanuel Russell","CS - CageSport 30May / 03 / 2014","Submission (Rear-Naked Choke)Jeremy Saunders",1,"2:48",NA,NA,NA,NA
"6248","385","loss","Will Monzon","Battle for the Border 3 - Nations CollideApr / 12 / 2014","Decision (Unanimous)Tony Williamson",3,"5:00",NA,NA,NA,NA
"6249","386","loss","Marcos da Matta","UCFC 1 - Underground Cage Fighting Championship 1Jul / 21 / 2018","SubmissionN/A",2,"1:33",NA,NA,NA,NA
"6250","386","loss","Maurice Mitchell","AFC 137 - Mackin vs. MitchellFeb / 14 / 2018","Submission (Rear-Naked Choke)Jarid Symens",2,"4:44",NA,NA,NA,NA
"6251","386","loss","Ryan Dela Cruz","Destiny MMA - Fight Night 2Oct / 07 / 2017","TKO (Punches)N/A",2,"3:59",NA,NA,NA,NA
"6252","386","loss","Justin Williams-Hugo","CS - CageSport 46Jul / 15 / 2017","Submission (Armbar)John Stanton",1,"2:05",NA,NA,NA,NA
"6253","386","win","Van Oscar Penovaroff","RWE - Just ScrapMay / 12 / 2017","DQ (Elbows to Back of Head)N/A",2,"1:32",NA,NA,NA,NA
"6254","386","loss","Journey Newson","CS - CageSport 44Feb / 25 / 2017","Submission (Rear-Naked Choke)N/A",3,"4:55",NA,NA,NA,NA
"6255","386","loss","Cheyden Leialoha","X-1 45 - LiveJan / 28 / 2017","Submission (Rear-Naked Choke)N/A",1,"3:17",NA,NA,NA,NA
"6256","386","loss","Mark Coates","Thunder & Lightning - Pro-Am MMAAug / 12 / 2016","Submission (Kneebar)Rick Little",1,"3:20",NA,NA,NA,NA
"6257","386","win","Jake Blaski","COGA 49 - Breaking PointJun / 25 / 2016","TKO (Punches)Jeremy Saunders",1,"3:33",NA,NA,NA,NA
"6258","386","win","Jose Hernandez","ROTR - Rumble on the Ridge 34May / 28 / 2016","Submission (Rear-Naked Choke)N/A",1,"1:08",NA,NA,NA,NA
"6259","386","loss","Arnold Berdon","SEC - Star Elite Cage FightingMay / 22 / 2015","Submission (Rear-Naked Choke)Willie Coleman",1,"4:02",NA,NA,NA,NA
"6260","386","loss","Emanuel Russell","Combat Games MMA - Battle at the Bay 10Feb / 07 / 2015","Decision (Split)N/A",3,"5:00",NA,NA,NA,NA
"6261","386","win","Alex Eastman","ROTR - Rumble on the Ridge 30Jan / 23 / 2015","TKO (Punches)N/A",1,"1:58",NA,NA,NA,NA
"6262","386","loss","Jamie Siraj","UCL 20 - AscensionFeb / 22 / 2014","TKO (Punches)Tony Williamson",1,"4:36",NA,NA,NA,NA
"6263","386","loss","Jonny Gilbertson","Combat Games MMA - Battle at the Bay 4Jul / 20 / 2013","TKO (Retirement)Ryan Hoisington",1,"2:37",NA,NA,NA,NA
"6264","386","loss","Gurdarshan Mangat","BFL 24 - Battlefield Fight League Jun / 08 / 2013","TKO (Retirement)N/A",1,"5:00",NA,NA,NA,NA
"6265","387","win","Alex Eastman","ROTR - Rumble on the Ridge 29Oct / 25 / 2014","Submission (Keylock)N/A",1,"3:55",NA,NA,NA,NA
"6266","387","win","Brett Boksa","Combat Games MMA - Battle at the Bay 5Oct / 12 / 2013","Submission (Arm-Triangle Choke)Jeremy Saunders",1,"1:18",NA,NA,NA,NA
"6267","388","loss","Gurdarshan Mangat","SFL 40 - SFL America 4Apr / 25 / 2015","Submission (Rear-Naked Choke)N/A",1,"3:00",NA,NA,NA,NA
"6268","388","win","Arjay Murphy","SFL 37 - SFL America 3Feb / 21 / 2015","Decision (Unanimous)John Stanton",3,"5:00",NA,NA,NA,NA
"6269","388","win","Alex Eastman","CS - CageSport 31Jul / 19 / 2014","Decision (Unanimous)N/A",3,"5:00",NA,NA,NA,NA
"6270","388","win","Solomon Jones","CS - CageSport 27Oct / 05 / 2013","Submission (Armbar)Dennis Hallman",2,"2:49",NA,NA,NA,NA
"6271","388","win","Chris Wheaton","CS - CageSport 26Aug / 24 / 2013","Submission (Triangle Choke)Randy Corley",3,"2:56",NA,NA,NA,NA
"6272","389","win","Chris Ensley","PHAM Events - War of All WarriorsNov / 18 / 2017","TKOAnthony Hamlett",1,"4:58",NA,NA,NA,NA
"6273","389","loss","R.J. Hoyt","COGA 52 - Breaking Point 3Jan / 07 / 2017","Submission (Rear-Naked Choke)Jeremy Saunders",2,"1:53",NA,NA,NA,NA
"6274","389","loss","Sean O'Malley","ICF - Intense Championship Fighting 20Aug / 21 / 2015","Submission (Rear-Naked Choke)Terrell Bracken",1,"2:55",NA,NA,NA,NA
"6275","389","loss","Jason Gray","CS - CageSport 31Jul / 19 / 2014","Decision (Unanimous)N/A",3,"5:00",NA,NA,NA,NA
"6276","389","loss","Jesse Brock","FSF - Front Street Fights 1May / 16 / 2014","Submission (Rear-Naked Choke)Scott Marker",1,"3:52",NA,NA,NA,NA
"6277","389","win","Alex Eastman","Combat Games MMA - Battle at the Bay 7Apr / 19 / 2014","Decision (Unanimous)Jeremy Saunders",3,"5:00",NA,NA,NA,NA
"6278","389","loss","Enoch Wilson","PF - Prime FightingMar / 08 / 2014","Submission (Rear-Naked Choke)Dave Hagen",1,"4:10",NA,NA,NA,NA
"6279","389","win","Taylor Parker","Combat Games MMA - Battle at the Bay 6Feb / 08 / 2014","Submission (Rear-Naked Choke)Ryan Hoisington",2,"4:29",NA,NA,NA,NA
"6280","389","loss","Jacob Ikaika Tampos","Combat Games MMA - Battle at the Bay 5Oct / 12 / 2013","Submission (Armbar)Jeremy Saunders",1,"2:37",NA,NA,NA,NA
"6281","389","loss","Jacob Hardgrove","CCFC - Nor-Cal ConflictJun / 22 / 2013","Submission (Armbar)David Shurley",1,"3:22",NA,NA,NA,NA
"6282","389","loss","Russell Doane","Destiny MMA - Na Koa 2Jan / 19 / 2013","Submission (Rear-Naked Choke)Kevin Yoshida",1,"1:59",NA,NA,NA,NA
"6283","389","win","Jon Maryanski","CS - CageSport 17Dec / 03 / 2011","Decision (Unanimous)Anthony Hamlett",3,"5:00",NA,NA,NA,NA
"6284","389","win","Scott Brown","CS - CageSport 15Jul / 16 / 2011","Decision (Unanimous)Anthony Hamlett",3,"5:00",NA,NA,NA,NA
"6285","389","loss","Julian Erosa","CS - CageSport 13Feb / 19 / 2011","Submission (Armbar)Ryan Hoisington",2,"2:32",NA,NA,NA,NA
"6286","389","loss","Jeff Hougland","ROTR  - Rumble on the Ridge 16Jan / 15 / 2011","Submission (Rear-Naked Choke)Ryan Hoisington",1,"3:45",NA,NA,NA,NA
"6287","389","win","Chuck Jordan","FNE - Round 11: Combat at the CabaretOct / 08 / 2010","Submission (Punches)Stephen Newport",4,"4:30",NA,NA,NA,NA
"6288","389","loss","Alex Zuniga","COTC - Conquest of the Cage 9Sep / 08 / 2010","Submission (Rear-Naked Choke)N/A",3,"2:49",NA,NA,NA,NA
"6289","389","win","Freddy Arteaga","FNE - Round 10: Rage at the RiverAug / 27 / 2010","Decision (Unanimous)Stephen Newport",5,"5:00",NA,NA,NA,NA
"6290","389","win","Corey Roska","FNE - Round 9: Battle by the BayJul / 23 / 2010","TKO (Upkick)N/A",3,"0:00",NA,NA,NA,NA
"6291","389","win","Derek Nichols","FNE- Round 8 - Caged WarriorsJun / 11 / 2010","TKO (Punches)Steve Newport",1,"0:44",NA,NA,NA,NA
"6292","390","loss","Ricky Simon","KOTC - Heavy TraumaFeb / 04 / 2017","Decision (Unanimous)Kelly Whitlock",3,"5:00",NA,NA,NA,NA
"6293","390","loss","Drew Brokenshire","CS - CageSport 43Dec / 17 / 2016","Decision (Unanimous)N/A",3,"5:00",NA,NA,NA,NA
"6294","390","win","Dex Montenegro","SCL - Fights for Our TroopsFeb / 27 / 2016","TKO (Punches)N/A",2,"1:53",NA,NA,NA,NA
"6295","390","loss","Arnold Berdon","Destiny MMA - Na Koa 8Jan / 17 / 2015","Decision (Unanimous)N/A",3,"5:00",NA,NA,NA,NA
"6296","390","loss","Reuben Duran","KOTC - Battle For The BeltOct / 02 / 2014","Decision (Unanimous)N/A",5,"5:00",NA,NA,NA,NA
"6297","390","win","Jeff Hatton","Combat Games MMA - Battle at the Bay 8Jul / 26 / 2014","Submission (Guillotine Choke)Jeremy Saunders",2,"1:22",NA,NA,NA,NA
"6298","390","win","Trevor Sojot","CS - CageSport 29Feb / 08 / 2014","Submission (Triangle Choke)Mike Mikkelson",1,"4:53",NA,NA,NA,NA
"6299","390","loss","Jeff Hatton","CS - CageSport 28Dec / 07 / 2013","DQ (Illegal Strikes to Back of Head)Joe DeRobbio",1,"2:36",NA,NA,NA,NA
"6300","390","win","Alex Eastman","CS - CageSport 26Aug / 24 / 2013","Submission (Rear-Naked Choke)Randy Corley",1,"3:22",NA,NA,NA,NA
"6301","390","loss","Alejandro Roman","Duelo De Giagantes - Round 2Jun / 08 / 2013","Decision (Unanimous)N/A",3,"5:00",NA,NA,NA,NA
"6302","390","win","Gilberto Aguilar","Duelo De Giagantes - Round 1Jun / 02 / 2013","Decision (Split)N/A",3,"5:00",NA,NA,NA,NA
"6303","390","loss","Jason Novelli","PF - Prime FightingApr / 13 / 2013","Submission (Rear-Naked Choke)Dennis Hallman",3,"4:05",NA,NA,NA,NA
"6304","390","win","Austin Arnett","CS - CageSport 22Dec / 01 / 2012","Decision (Unanimous)Randy Corley",3,"5:00",NA,NA,NA,NA
"6305","391","loss","Lupe Hudgens","CS - CageSport 31Jul / 19 / 2014","Submission (Guillotine Choke)N/A",2,"4:32",NA,NA,NA,NA
"6306","391","win","Aaron Martin","CS - CageSport 30May / 03 / 2014","Submission (Rear-Naked Choke)Jeremy Saunders",1,"2:56",NA,NA,NA,NA
"6307","392","win","Journey Newson","UFC Fight Night 178 - Covington vs. WoodleySep / 19 / 2020","KO (Head Kick) Mark Smith",1,"0:41",NA,NA,NA,NA
"6308","392","win","Boston Salmon","UFC on ESPN 6 - Reyes vs. WeidmanOct / 18 / 2019","TKO (Punches)Herb Dean",1,"2:15",NA,NA,NA,NA
"6309","392","loss","Brandon Davis","UFC 236 - Holloway vs. PoirierApr / 13 / 2019","Submission (Rear-Naked Choke)Jason Herzog",2,"1:12",NA,NA,NA,NA
"6310","392","win","Rob Fuller","Cage Titans FC - Cage Titans 42Jan / 26 / 2019","TKO (Punches)N/A",1,"0:42",NA,NA,NA,NA
"6311","392","win","Chris Thorne","Cage Titans FC - Cage Titans 41Nov / 03 / 2018","KO (Punches to the Body)N/A",1,"1:11",NA,NA,NA,NA
"6312","392","win","Kenny Lewis","Cage Titans FC - Cage Titans 40Aug / 18 / 2018","KO (Head Kick)N/A",1,"0:11",NA,NA,NA,NA
"6313","392","win","Stacey Anderson","Cage Titans FC - Cage Titans 39Jun / 30 / 2018","TKON/A",1,"0:46",NA,NA,NA,NA
"6314","393","NC","Journey Newson","UFC 247 - Jones vs. ReyesFeb / 08 / 2020","No Contest (Overturned by TDLR)Jacob Montalvo",1,"0:38",NA,NA,NA,NA
"6315","393","loss","Felipe Dias Colares","UFC on ESPN 4 - Dos Anjos vs. EdwardsJul / 20 / 2019","Decision (Split)Frank Collazo",3,"5:00",NA,NA,NA,NA
"6316","393","win","Vince Morales","Dana White's Tuesday Night Contender Series - Season 2, Episode 5Jul / 17 / 2018","Technical Submission (Rear-Naked Choke)Chris Tognoni",2,"1:52",NA,NA,NA,NA
"6317","393","win","Adrian Yanez","LFA 7 - Sanchez vs. MaiMar / 24 / 2017","Decision (Split)Patrick Patlan",3,"5:00",NA,NA,NA,NA
"6318","393","win","Chris Pham","LFC 59 - Legacy Fighting Championship 59Sep / 16 / 2016","KO (Punch)N/A",1,"0:38",NA,NA,NA,NA
"6319","393","win","Javier Obregon","FF - Fury Fighting 8Oct / 09 / 2015","Submission (Armbar)Kevin Hancock",1,"2:04",NA,NA,NA,NA
"6320","393","win","Joel Scott","FF - Fury Fighting 4Feb / 13 / 2015","Decision (Split)Joe Soliz",3,"5:00",NA,NA,NA,NA
"6321","393","loss","Caio Machado","LFC 27 - Legacy Fighting Championship 27Jan / 31 / 2014","Decision (Unanimous)Joe Soliz",3,"5:00",NA,NA,NA,NA
"6322","393","win","Ricardo Delgado","LFC 15 - Legacy Fighting Championship 15Nov / 16 / 2012","KO (Punch)Joe Soliz",1,"1:51",NA,NA,NA,NA
"6323","393","win","Gerzan Chaw","IXFA - International Xtreme Fight AssociationDec / 04 / 2010","Submission (Armbar)Jon Schorle",2,"1:56",NA,NA,NA,NA
"6324","393","win","Adolfo Ortega","Art of War - Mano A ManoJul / 12 / 2009","Submission (Armbar)Don Turnage",1,"0:46",NA,NA,NA,NA
"6325","394",NA,NA,"UFC Fight Night 187
                                        
                                        
                                            
                                                March 13, 2021 / UFC Apex, Las Vegas, Nevada, United States
                                                
                                            
                                            
                                                Versus
                                                
                                                    
                                                    Ricardo Ramos
                                                    14 - 3 - 0
                                                    (Win - Loss - Draw)
                                                
                                                
                                                    
                                                    Zubaira Tukhugov
                                                    19 - 5 - 1
                                                    (Win - Loss - Draw)
                                                
                                            
                                            
                                                See entire fight card",NA,NA,NA,"UFC Fight Night 187
                                        
                                        
                                            
                                                March 13, 2021 / UFC Apex, Las Vegas, Nevada, United States
                                                
                                            
                                            
                                                Versus
                                                
                                                    
                                                    Ricardo Ramos
                                                    14 - 3 - 0
                                                    (Win - Loss - Draw)
                                                
                                                
                                                    
                                                    Zubaira Tukhugov
                                                    19 - 5 - 1
                                                    (Win - Loss - Draw)
                                                
                                            
                                            
                                                See entire fight card","UFC Fight Night 187
                                        
                                        
                                            
                                                March 13, 2021 / UFC Apex, Las Vegas, Nevada, United States
                                                
                                            
                                            
                                                Versus
                                                
                                                    
                                                    Ricardo Ramos
                                                    14 - 3 - 0
                                                    (Win - Loss - Draw)
                                                
                                                
                                                    
                                                    Zubaira Tukhugov
                                                    19 - 5 - 1
                                                    (Win - Loss - Draw)
                                                
                                            
                                            
                                                See entire fight card","UFC Fight Night 187
                                        
                                        
                                            
                                                March 13, 2021 / UFC Apex, Las Vegas, Nevada, United States
                                                
                                            
                                            
                                                Versus
                                                
                                                    
                                                    Ricardo Ramos
                                                    14 - 3 - 0
                                                    (Win - Loss - Draw)
                                                
                                                
                                                    
                                                    Zubaira Tukhugov
                                                    19 - 5 - 1
                                                    (Win - Loss - Draw)
                                                
                                            
                                            
                                                See entire fight card",NA
