"","FighterId.x","Event.x","Result.x","Opponent.x","Round.x","Time.x","Method.x","DateEvent.x","Outcome.x","PreviousOutcome.x","start.x","streak_id.x","streak.x","StreakLength.x","WinRatio.x","CountFights.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishedPrevious.x","FinishedCount.x","FinishCount.x","DamageDiff.x","Fighter.x","OpponentId.x","FighterComposite","OpponentComposite","FighterId.y","Event.y","Result.y","Opponent.y","Round.y","Time.y","Method.y","DateEvent.y","Outcome.y","PreviousOutcome.y","start.y","streak_id.y","streak.y","StreakLength.y","WinRatio.y","CountFights.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishedPrevious.y","FinishedCount.y","FinishCount.y","DamageDiff.y","Fighter.y","OpponentId.y","FighterComposite.y","IdKey"
"319",274,"NAFC - Colosseum","win","Charon Spain",2,"0:29","TKO (Elbow and Punches)",2012-05-04,1,1,FALSE,7,3,2,0.75,12,0.666666666666667,FALSE,0.166666666666667,FALSE,2,8,2.66666666666667,"Rick Glenn",373,"274_Charon Spain_2012-05-04","373_Rick Glenn_2012-05-04",373,"NAFC - Colosseum","loss","Rick Glenn",2,"0:29","TKO (Elbow and Punches)",2012-05-04,0,0,FALSE,11,2,-1,0.444444444444444,18,0.444444444444444,FALSE,0.444444444444444,FALSE,8,8,0.888888888888889,"Charon Spain",274,"373_Rick Glenn_2012-05-04",647
"320",274,"SFS 5 - Fraser vs. Hill","win","Tristan Johnson",2,"4:26","TKO (Punches)",2012-08-25,1,1,FALSE,7,4,3,0.769230769230769,13,0.692307692307692,TRUE,0.153846153846154,FALSE,2,9,3,"Rick Glenn",87,"274_Tristan Johnson_2012-08-25","87_Rick Glenn_2012-08-25",87,"SFS 5 - Fraser vs. Hill","loss","Rick Glenn",2,"4:26","TKO (Punches)",2012-08-25,0,1,TRUE,4,1,2,0.777777777777778,9,0.444444444444444,TRUE,0.222222222222222,FALSE,2,4,1.33333333333333,"Tristan Johnson",274,"87_Rick Glenn_2012-08-25",361
"321",275,"ROTR - Rumble on the Ridge 22","win","Charon Spain",3,"5:00","Decision (Split)",2012-02-18,1,1,FALSE,1,2,1,1,1,0,FALSE,0,FALSE,0,0,0,"Jacob Boysen",373,"275_Charon Spain_2012-02-18","373_Jacob Boysen_2012-02-18",373,"ROTR - Rumble on the Ridge 22","loss","Jacob Boysen",3,"5:00","Decision (Split)",2012-02-18,0,1,TRUE,11,1,1,0.470588235294118,17,0.470588235294118,TRUE,0.470588235294118,FALSE,8,8,0.888888888888889,"Charon Spain",275,"373_Jacob Boysen_2012-02-18",648
"322",276,"ROTR - Rumble on the Ridge 21","loss","Charon Spain",3,"3:11","Submission (Triangle Choke)",2011-12-10,0,0,FALSE,5,2,-1,0.625,8,0.375,FALSE,0.375,TRUE,3,3,0.75,"Gabriel Solorio",373,"276_Charon Spain_2011-12-10","373_Gabriel Solorio_2011-12-10",373,"ROTR - Rumble on the Ridge 21","win","Gabriel Solorio",3,"3:11","Submission (Triangle Choke)",2011-12-10,1,0,TRUE,10,1,-3,0.4375,16,0.4375,FALSE,0.5,FALSE,8,7,0.777777777777778,"Charon Spain",276,"373_Gabriel Solorio_2011-12-10",649
"323",277,"EC - Extreme Challenge 200","win","Charon Spain",3,"5:00","Decision (Unanimous)",2011-11-23,1,0,TRUE,22,1,-1,0.673469387755102,49,0.551020408163265,FALSE,0.306122448979592,FALSE,15,27,1.6875,"Alonzo Martinez",373,"277_Charon Spain_2011-11-23","373_Alonzo Martinez_2011-11-23",373,"EC - Extreme Challenge 200","loss","Alonzo Martinez",3,"5:00","Decision (Unanimous)",2011-11-23,0,0,FALSE,9,3,-2,0.466666666666667,15,0.466666666666667,FALSE,0.533333333333333,TRUE,8,7,0.777777777777778,"Charon Spain",277,"373_Alonzo Martinez_2011-11-23",650
"324",278,"WFC - Warriors Fighting Championship","win","Rafael Salomao",1,"4:10","TKON/A)",2008-06-28,1,1,FALSE,3,3,2,0.8,5,0.8,TRUE,0,FALSE,0,4,4,"Bobby Green",330,"278_Rafael Salomao_2008-06-28","330_Bobby Green_2008-06-28",330,"WFC - Warriors Fighting Championship","loss","Bobby Green",1,"4:10","TKON/A)",2008-06-28,0,0,FALSE,6,2,-1,0.7,10,0.6,FALSE,0.2,TRUE,2,6,2,"Rafael Salomao",278,"330_Bobby Green_2008-06-28",608
"325",278,"Strikeforce - Challengers 19","win","Charon Spain",2,"2:54","Submission (Arm-Triangle Choke)",2011-09-23,1,0,TRUE,11,1,-1,0.75,20,0.65,FALSE,0.15,FALSE,3,13,3.25,"Bobby Green",373,"278_Charon Spain_2011-09-23","373_Bobby Green_2011-09-23",373,"Strikeforce - Challengers 19","loss","Bobby Green",2,"2:54","Submission (Arm-Triangle Choke)",2011-09-23,0,0,FALSE,9,2,-1,0.5,14,0.5,FALSE,0.5,TRUE,7,7,0.875,"Charon Spain",278,"373_Bobby Green_2011-09-23",651
"326",279,"LOTC - Conquest of the Cage","win","Charon Spain",1,"4:03","Submission (Neck Crank)",2011-04-28,1,1,FALSE,1,4,3,1,3,0.666666666666667,TRUE,0,FALSE,0,2,2,"Sam Sicilia",373,"279_Charon Spain_2011-04-28","373_Sam Sicilia_2011-04-28",373,"LOTC - Conquest of the Cage","loss","Sam Sicilia",1,"4:03","Submission (Neck Crank)",2011-04-28,0,1,TRUE,9,1,2,0.538461538461538,13,0.538461538461538,TRUE,0.461538461538462,FALSE,6,7,1,"Charon Spain",279,"373_Sam Sicilia_2011-04-28",652
"327",28,"ROC 35 - Ring of Combat 35","win","Michael LaDuke",2,"0:43","Submission (Rear-Naked Choke)",2011-04-08,1,1,FALSE,3,3,2,0.75,4,0.5,FALSE,0,FALSE,0,2,2,"Claudio Ledesma",29,"28_Michael LaDuke_2011-04-08","29_Claudio Ledesma_2011-04-08",29,"ROC 35 - Ring of Combat 35","loss","Claudio Ledesma",2,"0:43","Submission (Rear-Naked Choke)",2011-04-08,0,0,FALSE,2,2,-1,0.666666666666667,3,0.666666666666667,FALSE,0,FALSE,0,2,2,"Michael LaDuke",28,"29_Claudio Ledesma_2011-04-08",57
"328",280,"COTC - Conquest of the Cage 6","win","Jeff Bailey",1,"0:16","Submission (Guillotine Choke)",2009-09-16,1,1,FALSE,3,2,1,0.5,4,0.5,TRUE,0.5,FALSE,2,2,0.666666666666667,"Roy Bradshaw",284,"280_Jeff Bailey_2009-09-16","284_Roy Bradshaw_2009-09-16",284,"COTC - Conquest of the Cage 6","loss","Roy Bradshaw",1,"0:16","Submission (Guillotine Choke)",2009-09-16,0,1,TRUE,5,1,1,0.6,5,0.6,TRUE,0.4,FALSE,2,3,1,"Jeff Bailey",280,"284_Roy Bradshaw_2009-09-16",564
"329",280,"CS - CageSport 7","loss","Jeff Bailey",1,"1:43","Submission (Armbar)",2009-10-03,0,1,TRUE,4,1,2,0.6,5,0.6,TRUE,0.4,FALSE,2,3,1,"Roy Bradshaw",284,"280_Jeff Bailey_2009-10-03","284_Roy Bradshaw_2009-10-03",284,"CS - CageSport 7","win","Roy Bradshaw",1,"1:43","Submission (Armbar)",2009-10-03,1,0,TRUE,6,1,-1,0.5,6,0.5,FALSE,0.5,TRUE,3,3,0.75,"Jeff Bailey",280,"284_Roy Bradshaw_2009-10-03",564
"330",280,"Guy Promotions - Knockouts and Tapouts 1","win","John Albert",1,"1:13","Submission (Guillotine Choke)",2010-06-05,1,1,FALSE,5,2,1,0.5,8,0.5,TRUE,0.5,FALSE,4,4,0.8,"Roy Bradshaw",375,"280_John Albert_2010-06-05","375_Roy Bradshaw_2010-06-05",375,"Guy Promotions - Knockouts and Tapouts 1","loss","Roy Bradshaw",1,"1:13","Submission (Guillotine Choke)",2010-06-05,0,1,TRUE,2,1,5,1,5,1,TRUE,0,FALSE,0,5,5,"John Albert",280,"375_Roy Bradshaw_2010-06-05",655
"331",280,"ROTR  - Rumble on the Ridge 17","loss","Charon Spain",2,"4:08","Submission (Triangle Choke)",2011-03-05,0,0,FALSE,6,4,-3,0.416666666666667,12,0.416666666666667,FALSE,0.583333333333333,TRUE,7,5,0.625,"Roy Bradshaw",373,"280_Charon Spain_2011-03-05","373_Roy Bradshaw_2011-03-05",373,"ROTR  - Rumble on the Ridge 17","win","Roy Bradshaw",2,"4:08","Submission (Triangle Choke)",2011-03-05,1,0,TRUE,8,1,-1,0.454545454545455,11,0.454545454545455,FALSE,0.545454545454545,TRUE,6,5,0.714285714285714,"Charon Spain",280,"373_Roy Bradshaw_2011-03-05",653
"332",280,"ROTR - Rumble on the Ridge 18","win","Dex Montenegro",1,"3:12","Technical Submission (Guillotine Choke)",2011-05-14,1,1,FALSE,7,2,1,0.375,16,0.375,TRUE,0.625,FALSE,10,6,0.545454545454545,"Roy Bradshaw",293,"280_Dex Montenegro_2011-05-14","293_Roy Bradshaw_2011-05-14",293,"ROTR - Rumble on the Ridge 18","loss","Roy Bradshaw",1,"3:12","Technical Submission (Guillotine Choke)",2011-05-14,0,1,TRUE,2,1,2,1,2,1,TRUE,0,FALSE,0,2,2,"Dex Montenegro",280,"293_Roy Bradshaw_2011-05-14",573
"333",281,"FE - Arctic Combat 6","win","Charon Spain",2,"0:49","TKO (Punches)",2010-12-11,1,1,FALSE,5,2,1,0.75,12,0.666666666666667,TRUE,0.166666666666667,FALSE,2,8,2.66666666666667,"Scott McAfee",373,"281_Charon Spain_2010-12-11","373_Scott McAfee_2010-12-11",373,"FE - Arctic Combat 6","loss","Scott McAfee",2,"0:49","TKO (Punches)",2010-12-11,0,1,TRUE,7,1,2,0.5,10,0.5,TRUE,0.5,FALSE,5,5,0.833333333333333,"Charon Spain",281,"373_Scott McAfee_2010-12-11",654
"334",282,"Reign Promotions - Reign Fighting Championships","loss","Charon Spain",2,"1:21","Submission (Rear-Naked Choke)",2010-11-13,0,0,FALSE,1,2,-1,0,1,0,FALSE,1,TRUE,1,0,0,"Austin Peaker",373,"282_Charon Spain_2010-11-13","373_Austin Peaker_2010-11-13",373,"Reign Promotions - Reign Fighting Championships","win","Austin Peaker",2,"1:21","Submission (Rear-Naked Choke)",2010-11-13,1,0,TRUE,6,1,-1,0.375,8,0.375,FALSE,0.625,TRUE,5,3,0.5,"Charon Spain",282,"373_Austin Peaker_2010-11-13",655
"335",283,"COTC - Conquest of the Cage 9","win","Charon Spain",2,"N/A","Submission (Rear-Naked Choke)",2010-09-08,1,1,FALSE,9,5,4,0.666666666666667,27,0.592592592592593,FALSE,0.111111111111111,FALSE,3,16,4,"Ryan Healy",373,"283_Charon Spain_2010-09-08","373_Ryan Healy_2010-09-08",373,"COTC - Conquest of the Cage 9","loss","Ryan Healy",2,"N/A","Submission (Rear-Naked Choke)",2010-09-08,0,1,TRUE,5,1,2,0.428571428571429,7,0.428571428571429,TRUE,0.571428571428571,FALSE,4,3,0.6,"Charon Spain",283,"373_Ryan Healy_2010-09-08",656
"336",284,"CS - CageSport 11","loss","Charon Spain",1,"2:38","Submission (Rear-Naked Choke)",2010-07-24,0,1,TRUE,7,1,2,0.625,8,0.625,TRUE,0.375,FALSE,3,5,1.25,"Jeff Bailey",373,"284_Charon Spain_2010-07-24","373_Jeff Bailey_2010-07-24",373,"CS - CageSport 11","win","Jeff Bailey",1,"2:38","Submission (Rear-Naked Choke)",2010-07-24,1,1,FALSE,4,2,1,0.333333333333333,6,0.333333333333333,TRUE,0.666666666666667,FALSE,4,2,0.4,"Charon Spain",284,"373_Jeff Bailey_2010-07-24",657
"337",285,"Guy Promotions - Knockouts and Tapouts 1","loss","Charon Spain",2,"2:34","Submission (Rear-Naked Choke)",2010-06-05,0,0,FALSE,4,4,-3,0.333333333333333,6,0.333333333333333,FALSE,0.666666666666667,TRUE,4,2,0.4,"Trevor Sojot",373,"285_Charon Spain_2010-06-05","373_Trevor Sojot_2010-06-05",373,"Guy Promotions - Knockouts and Tapouts 1","win","Trevor Sojot",2,"2:34","Submission (Rear-Naked Choke)",2010-06-05,1,0,TRUE,4,1,-1,0.2,5,0.2,FALSE,0.8,TRUE,4,1,0.2,"Charon Spain",285,"373_Trevor Sojot_2010-06-05",658
"338",285,"ROTR  - Rumble on the Ridge 16","loss","Dex Montenegro",1,"4:24","Submission (Rear-Naked Choke)",2011-01-15,0,0,FALSE,4,6,-5,0.25,8,0.25,FALSE,0.75,TRUE,6,2,0.285714285714286,"Trevor Sojot",293,"285_Dex Montenegro_2011-01-15","293_Trevor Sojot_2011-01-15",293,"ROTR  - Rumble on the Ridge 16","win","Trevor Sojot",1,"4:24","Submission (Rear-Naked Choke)",2011-01-15,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1,"Dex Montenegro",285,"293_Trevor Sojot_2011-01-15",578
"339",285,"CS - Cagesport 18","win","Anthony Zender",1,"1:07","Submission (Rear-Naked Choke)",2012-02-25,1,0,TRUE,5,1,-6,0.222222222222222,9,0.222222222222222,FALSE,0.777777777777778,TRUE,7,2,0.25,"Trevor Sojot",358,"285_Anthony Zender_2012-02-25","358_Trevor Sojot_2012-02-25",358,"CS - Cagesport 18","loss","Trevor Sojot",1,"1:07","Submission (Rear-Naked Choke)",2012-02-25,0,0,FALSE,1,2,-1,0,1,0,FALSE,1,TRUE,1,0,0,"Anthony Zender",285,"358_Trevor Sojot_2012-02-25",643
"340",285,"CS - CageSport 28","loss","Dylan Atkinson",2,"1:26","Submission (Rear-Naked Choke)",2013-12-07,0,0,FALSE,8,2,-1,0.285714285714286,14,0.285714285714286,FALSE,0.642857142857143,FALSE,9,4,0.4,"Trevor Sojot",404,"285_Dylan Atkinson_2013-12-07","404_Trevor Sojot_2013-12-07",404,"CS - CageSport 28","win","Trevor Sojot",2,"1:26","Submission (Rear-Naked Choke)",2013-12-07,1,0,TRUE,3,1,-1,0.5,2,0.5,FALSE,0.5,TRUE,1,1,0.5,"Dylan Atkinson",285,"404_Trevor Sojot_2013-12-07",689
"341",285,"CS - CageSport 29","loss","Eduardo Torres",1,"4:53","Submission (Triangle Choke)",2014-02-08,0,0,FALSE,8,3,-2,0.266666666666667,15,0.266666666666667,FALSE,0.666666666666667,TRUE,10,4,0.363636363636364,"Trevor Sojot",390,"285_Eduardo Torres_2014-02-08","390_Trevor Sojot_2014-02-08",390,"CS - CageSport 29","win","Trevor Sojot",1,"4:53","Submission (Triangle Choke)",2014-02-08,1,0,TRUE,7,1,-1,0.5,6,0.166666666666667,FALSE,0.333333333333333,TRUE,2,1,0.333333333333333,"Eduardo Torres",285,"390_Trevor Sojot_2014-02-08",675
"342",286,"CATC 6 - Carnage at the Creek 6","loss","John Albert",2,"5:00","TKO (Doctor Stoppage)",2009-06-06,0,0,FALSE,2,3,-2,0.5,4,0.5,FALSE,0.5,TRUE,2,2,0.666666666666667,"John Martinez",375,"286_John Albert_2009-06-06","375_John Martinez_2009-06-06",375,"CATC 6 - Carnage at the Creek 6","win","John Martinez",2,"5:00","TKO (Doctor Stoppage)",2009-06-06,1,1,FALSE,1,5,4,1,4,1,TRUE,0,FALSE,0,4,4,"John Albert",286,"375_John Martinez_2009-06-06",661
"343",286,"CS - CageSport 7","loss","Dennis Parks",2,"2:47","Submission (Rear-Naked Choke)",2009-10-03,0,0,FALSE,2,5,-4,0.333333333333333,6,0.333333333333333,FALSE,0.666666666666667,TRUE,4,2,0.4,"John Martinez",374,"286_Dennis Parks_2009-10-03","374_John Martinez_2009-10-03",374,"CS - CageSport 7","win","John Martinez",2,"2:47","Submission (Rear-Naked Choke)",2009-10-03,1,0,TRUE,3,1,-4,0.333333333333333,6,0.333333333333333,FALSE,0.5,TRUE,3,2,0.5,"Dennis Parks",286,"374_John Martinez_2009-10-03",660
"344",286,"CS - CageSport 8","loss","Charon Spain",1,"4:43","Submission (Rear-Naked Choke)",2009-12-05,0,0,FALSE,2,6,-5,0.285714285714286,7,0.285714285714286,FALSE,0.714285714285714,TRUE,5,2,0.333333333333333,"John Martinez",373,"286_Charon Spain_2009-12-05","373_John Martinez_2009-12-05",373,"CS - CageSport 8","win","John Martinez",1,"4:43","Submission (Rear-Naked Choke)",2009-12-05,1,0,TRUE,2,1,-3,0,3,0,FALSE,1,TRUE,3,0,0,"Charon Spain",286,"373_John Martinez_2009-12-05",659
"345",286,"LMMA - Lightning at Legends","loss","Alex Zuniga",3,"5:00","Decision (Unanimous)",2010-06-05,0,0,FALSE,2,7,-6,0.25,8,0.25,FALSE,0.75,TRUE,6,2,0.285714285714286,"John Martinez",372,"286_Alex Zuniga_2010-06-05","372_John Martinez_2010-06-05",372,"LMMA - Lightning at Legends","win","John Martinez",3,"5:00","Decision (Unanimous)",2010-06-05,1,1,FALSE,4,2,1,0.6,5,0.6,TRUE,0.2,FALSE,1,3,1.5,"Alex Zuniga",286,"372_John Martinez_2010-06-05",658
"346",286,"LOTC - Lords of the Cage","loss","Julian Erosa",3,"3:24","TKO (Punches)",2011-06-10,0,0,FALSE,4,2,-1,0.272727272727273,11,0.272727272727273,FALSE,0.636363636363636,TRUE,7,3,0.375,"John Martinez",369,"286_Julian Erosa_2011-06-10","369_John Martinez_2011-06-10",369,"LOTC - Lords of the Cage","win","John Martinez",3,"3:24","TKO (Punches)",2011-06-10,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3,"Julian Erosa",286,"369_John Martinez_2011-06-10",655
"347",286,"ROTR - Rumble on the Ridge 23","loss","Nathan Gow",1,"4:37","Submission (Guillotine Choke)",2012-04-14,0,0,FALSE,4,3,-2,0.25,12,0.25,FALSE,0.666666666666667,TRUE,8,3,0.333333333333333,"John Martinez",368,"286_Nathan Gow_2012-04-14","368_John Martinez_2012-04-14",368,"ROTR - Rumble on the Ridge 23","win","John Martinez",1,"4:37","Submission (Guillotine Choke)",2012-04-14,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1,"Nathan Gow",286,"368_John Martinez_2012-04-14",654
"348",286,"Northwest Fighting  - Young Guns 5","loss","Josh Rettinghouse",3,"1:46","Submission (Rear-Naked Choke)",2013-01-12,0,0,FALSE,4,5,-4,0.214285714285714,14,0.214285714285714,FALSE,0.714285714285714,TRUE,10,3,0.272727272727273,"John Martinez",367,"286_Josh Rettinghouse_2013-01-12","367_John Martinez_2013-01-12",367,"Northwest Fighting  - Young Guns 5","win","John Martinez",3,"1:46","Submission (Rear-Naked Choke)",2013-01-12,1,1,FALSE,3,2,1,0.8,5,0.8,TRUE,0.2,FALSE,1,4,2,"Josh Rettinghouse",286,"367_John Martinez_2013-01-12",653
"349",287,"DMMA - Volume 3: Proven Dominance","win","Charon Spain",1,"0:00","Submission (Rear-Naked Choke)",2009-03-07,1,0,TRUE,2,1,-1,0,1,0,FALSE,0,FALSE,0,0,0,"Lee Sampson",373,"287_Charon Spain_2009-03-07","373_Lee Sampson_2009-03-07",373,"DMMA - Volume 3: Proven Dominance","loss","Lee Sampson",1,"0:00","Submission (Rear-Naked Choke)",2009-03-07,0,0,FALSE,1,3,-2,0,2,0,FALSE,1,TRUE,2,0,0,"Charon Spain",287,"373_Lee Sampson_2009-03-07",660
"350",288,"DMMA - Volume 2: Maintaining Dominance","win","Charon Spain",1,"0:00","Submission (Triangle Choke)",2008-12-20,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1,"Jeremy Dalton",373,"288_Charon Spain_2008-12-20","373_Jeremy Dalton_2008-12-20",373,"DMMA - Volume 2: Maintaining Dominance","loss","Jeremy Dalton",1,"0:00","Submission (Triangle Choke)",2008-12-20,0,0,FALSE,1,2,-1,0,1,0,FALSE,1,TRUE,1,0,0,"Charon Spain",288,"373_Jeremy Dalton_2008-12-20",661
"351",293,"SCL - Fights for Our Troops","loss","Eduardo Torres",2,"1:53","TKO (Punches)",2016-02-27,0,1,TRUE,4,1,4,0.857142857142857,7,0.714285714285714,TRUE,0.142857142857143,FALSE,1,5,2.5,"Dex Montenegro",390,"293_Eduardo Torres_2016-02-27","390_Dex Montenegro_2016-02-27",390,"SCL - Fights for Our Troops","win","Dex Montenegro",2,"1:53","TKO (Punches)",2016-02-27,1,0,TRUE,9,1,-2,0.5,10,0.3,FALSE,0.2,FALSE,2,3,1,"Eduardo Torres",293,"390_Dex Montenegro_2016-02-27",683
"352",294,"Destiny MMA - Na Koa 8","win","Eduardo Torres",3,"5:00","Decision (Unanimous)",2015-01-17,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1,"Arnold Berdon",390,"294_Eduardo Torres_2015-01-17","390_Arnold Berdon_2015-01-17",390,"Destiny MMA - Na Koa 8","loss","Arnold Berdon",3,"5:00","Decision (Unanimous)",2015-01-17,0,0,FALSE,8,2,-1,0.555555555555556,9,0.333333333333333,FALSE,0.222222222222222,FALSE,2,3,1,"Eduardo Torres",294,"390_Arnold Berdon_2015-01-17",684
"353",294,"SEC - Star Elite Cage Fighting","win","Jordan Mackin",1,"4:02","Submission (Rear-Naked Choke)",2015-05-22,1,1,FALSE,1,3,2,1,2,0.5,FALSE,0,FALSE,0,1,1,"Arnold Berdon",386,"294_Jordan Mackin_2015-05-22","386_Arnold Berdon_2015-05-22",386,"SEC - Star Elite Cage Fighting","loss","Arnold Berdon",1,"4:02","Submission (Rear-Naked Choke)",2015-05-22,0,0,FALSE,3,2,-1,0.2,5,0.2,FALSE,0.6,FALSE,3,1,0.25,"Jordan Mackin",294,"386_Arnold Berdon_2015-05-22",680
"354",294,"Destiny MMA - Na Koa 10","loss","Tyson Nam",1,"0:00","KON/A)",2015-08-01,0,1,TRUE,2,1,3,1,3,0.666666666666667,TRUE,0,FALSE,0,2,2,"Arnold Berdon",342,"294_Tyson Nam_2015-08-01","342_Arnold Berdon_2015-08-01",342,"Destiny MMA - Na Koa 10","win","Arnold Berdon",1,"0:00","KON/A)",2015-08-01,1,0,TRUE,9,1,-4,0.6,20,0.35,FALSE,0.15,FALSE,3,7,1.75,"Tyson Nam",294,"342_Arnold Berdon_2015-08-01",636
"355",295,"UFC 158 - St. Pierre vs. Diaz","loss","George Roop",3,"5:00","Decision (Unanimous)",2013-03-16,0,0,FALSE,7,2,-1,0.615384615384615,13,0.538461538461538,FALSE,0.230769230769231,TRUE,3,7,1.75,"Reuben Duran",86,"295_George Roop_2013-03-16","86_Reuben Duran_2013-03-16",86,"UFC 158 - St. Pierre vs. Diaz","win","Reuben Duran",3,"5:00","Decision (Unanimous)",2013-03-16,1,0,TRUE,15,1,-2,0.545454545454545,22,0.318181818181818,FALSE,0.318181818181818,TRUE,7,7,0.875,"George Roop",295,"86_Reuben Duran_2013-03-16",381
"356",295,"KOTC - Battle For The Belt","win","Eduardo Torres",5,"5:00","Decision (Unanimous)",2014-10-02,1,1,FALSE,8,2,1,0.6,15,0.533333333333333,TRUE,0.2,FALSE,3,8,2,"Reuben Duran",390,"295_Eduardo Torres_2014-10-02","390_Reuben Duran_2014-10-02",390,"KOTC - Battle For The Belt","loss","Reuben Duran",5,"5:00","Decision (Unanimous)",2014-10-02,0,1,TRUE,8,1,2,0.625,8,0.375,TRUE,0.25,FALSE,2,3,1,"Eduardo Torres",295,"390_Reuben Duran_2014-10-02",685
"357",296,"FNE - Round 16 - Combat at the Cabaret","win","Damen Wood",1,"1:56","Submission (Rear-Naked Choke)",2011-08-13,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1,"Jeff Hatton",400,"296_Damen Wood_2011-08-13","400_Jeff Hatton_2011-08-13",400,"FNE - Round 16 - Combat at the Cabaret","loss","Jeff Hatton",1,"1:56","Submission (Rear-Naked Choke)",2011-08-13,0,1,TRUE,4,1,3,0.8,5,0.8,TRUE,0.2,FALSE,1,4,2,"Damen Wood",296,"400_Jeff Hatton_2011-08-13",696
"358",296,"SportFight 30 - Limitless","win","Damen Wood",1,"0:49","Submission (Rear-Naked Choke)",2011-10-22,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3,"Jeff Hatton",400,"296_Damen Wood_2011-10-22","400_Jeff Hatton_2011-10-22",400,"SportFight 30 - Limitless","loss","Jeff Hatton",1,"0:49","Submission (Rear-Naked Choke)",2011-10-22,0,0,FALSE,4,2,-1,0.666666666666667,6,0.666666666666667,FALSE,0.333333333333333,TRUE,2,4,1.33333333333333,"Damen Wood",296,"400_Jeff Hatton_2011-10-22",696
"359",296,"CS - CageSport 26","loss","Josh Rettinghouse",3,"5:00","Decision (Unanimous)",2013-08-24,0,0,FALSE,4,3,-2,0.7,10,0.7,FALSE,0.3,TRUE,3,7,1.75,"Jeff Hatton",367,"296_Josh Rettinghouse_2013-08-24","367_Jeff Hatton_2013-08-24",367,"CS - CageSport 26","win","Jeff Hatton",3,"5:00","Decision (Unanimous)",2013-08-24,1,1,FALSE,5,2,1,0.8,10,0.8,TRUE,0.2,FALSE,2,8,2.66666666666667,"Josh Rettinghouse",296,"367_Jeff Hatton_2013-08-24",663
"360",296,"CS - CageSport 28","win","Eduardo Torres",1,"2:36","DQ (Illegal Strikes to Back of Head)",2013-12-07,1,0,TRUE,5,1,-3,0.636363636363636,11,0.636363636363636,FALSE,0.272727272727273,FALSE,3,7,1.75,"Jeff Hatton",390,"296_Eduardo Torres_2013-12-07","390_Jeff Hatton_2013-12-07",390,"CS - CageSport 28","loss","Jeff Hatton",1,"2:36","DQ (Illegal Strikes to Back of Head)",2013-12-07,0,1,TRUE,6,1,1,0.6,5,0.2,TRUE,0.2,FALSE,1,1,0.5,"Eduardo Torres",296,"390_Jeff Hatton_2013-12-07",686
"361",296,"Combat Games MMA - Battle at the Bay 7","win","Anthony Zender",1,"2:39","Submission (Rear-Naked Choke)",2014-04-19,1,1,FALSE,5,2,1,0.666666666666667,12,0.666666666666667,TRUE,0.25,FALSE,3,8,2,"Jeff Hatton",358,"296_Anthony Zender_2014-04-19","358_Jeff Hatton_2014-04-19",358,"Combat Games MMA - Battle at the Bay 7","loss","Jeff Hatton",1,"2:39","Submission (Rear-Naked Choke)",2014-04-19,0,0,FALSE,1,6,-5,0,5,0,FALSE,1,TRUE,5,0,0,"Anthony Zender",296,"358_Jeff Hatton_2014-04-19",654
"362",296,"Combat Games MMA - Battle at the Bay 8","loss","Eduardo Torres",2,"1:22","Submission (Guillotine Choke)",2014-07-26,0,0,FALSE,6,2,-1,0.642857142857143,14,0.642857142857143,FALSE,0.214285714285714,FALSE,3,9,2.25,"Jeff Hatton",390,"296_Eduardo Torres_2014-07-26","390_Jeff Hatton_2014-07-26",390,"Combat Games MMA - Battle at the Bay 8","win","Jeff Hatton",2,"1:22","Submission (Guillotine Choke)",2014-07-26,1,1,FALSE,7,2,1,0.571428571428571,7,0.285714285714286,TRUE,0.285714285714286,FALSE,2,2,0.666666666666667,"Eduardo Torres",296,"390_Jeff Hatton_2014-07-26",686
"363",297,"Combat Games MMA - Battle at the Bay 7","loss","Omar Avelar",3,"5:00","Decision (Unanimous)",2014-04-19,0,0,FALSE,1,4,-3,0,3,0,FALSE,1,TRUE,3,0,0,"Alex Eastman",389,"297_Omar Avelar_2014-04-19","389_Alex Eastman_2014-04-19",389,"Combat Games MMA - Battle at the Bay 7","win","Alex Eastman",3,"5:00","Decision (Unanimous)",2014-04-19,1,0,TRUE,9,1,-1,0.5,14,0.285714285714286,FALSE,0.5,TRUE,7,4,0.5,"Omar Avelar",297,"389_Alex Eastman_2014-04-19",686
"364",297,"CS - CageSport 31","loss","Hector Lopez",3,"5:00","Decision (Unanimous)",2014-07-19,0,0,FALSE,1,5,-4,0,4,0,FALSE,0.75,FALSE,3,0,0,"Alex Eastman",388,"297_Hector Lopez_2014-07-19","388_Alex Eastman_2014-07-19",388,"CS - CageSport 31","win","Alex Eastman",3,"5:00","Decision (Unanimous)",2014-07-19,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2,"Hector Lopez",297,"388_Alex Eastman_2014-07-19",685
