"","Outcome.x","CountFights.x","PreviousOutcome.x","StreakLength.x","WinRatio.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishCount.x","FinishedCount.x","DamageDiff.x","CountFights.y","PreviousOutcome.y","StreakLength.y","WinRatio.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishCount.y","FinishedCount.y","DamageDiff.y"
"747",0,20,1,1,0.75,0.45,FALSE,0.05,9,1,4.5,49,0,-1,0.714285714285714,0.551020408163265,FALSE,0.0816326530612245,27,4,5.4
"748",1,21,0,-1,0.714285714285714,0.428571428571429,FALSE,0.0952380952380952,9,2,3,23,0,-2,0.782608695652174,0.565217391304348,FALSE,0.0869565217391304,13,2,4.33333333333333
"749",0,22,1,1,0.727272727272727,0.409090909090909,FALSE,0.0909090909090909,9,2,3,27,0,-1,0.62962962962963,0.481481481481481,FALSE,0.185185185185185,13,5,2.16666666666667
"750",0,23,0,-1,0.695652173913043,0.391304347826087,FALSE,0.130434782608696,9,3,2.25,23,1,4,0.739130434782609,0.347826086956522,FALSE,0.0434782608695652,8,1,4
"751",1,8,1,8,1,0.625,FALSE,0,5,0,5,14,1,4,0.714285714285714,0.714285714285714,TRUE,0.285714285714286,10,4,2
"752",1,11,0,-2,0.818181818181818,0.545454545454545,FALSE,0.0909090909090909,6,1,3,16,0,-1,0.875,0.75,FALSE,0.0625,12,1,6
"753",1,12,1,1,0.833333333333333,0.5,FALSE,0.0833333333333333,6,1,3,13,1,1,0.846153846153846,0.615384615384615,TRUE,0.153846153846154,8,2,2.66666666666667
"754",1,13,1,2,0.846153846153846,0.461538461538462,FALSE,0.0769230769230769,6,1,3,30,1,11,0.833333333333333,0.233333333333333,TRUE,0.133333333333333,7,4,1.4
"755",1,14,1,3,0.857142857142857,0.428571428571429,FALSE,0.0714285714285714,6,1,3,14,1,3,0.785714285714286,0.571428571428571,FALSE,0.214285714285714,8,3,2
"756",1,15,1,4,0.866666666666667,0.4,FALSE,0.0666666666666667,6,1,3,21,1,2,0.857142857142857,0.619047619047619,TRUE,0.0952380952380952,13,2,4.33333333333333
"757",0,16,1,5,0.875,0.375,FALSE,0.0625,6,1,3,12,1,12,1,0.916666666666667,TRUE,0,11,0,11
"758",1,17,0,-1,0.823529411764706,0.352941176470588,FALSE,0.117647058823529,6,2,2,17,1,1,0.647058823529412,0.529411764705882,FALSE,0.294117647058824,9,5,1.5
"759",0,18,1,1,0.833333333333333,0.388888888888889,TRUE,0.111111111111111,7,2,2.33333333333333,24,1,4,0.791666666666667,0.625,FALSE,0.125,15,3,3.75
"760",0,20,1,1,0.8,0.35,FALSE,0.15,7,3,1.75,22,1,3,0.727272727272727,0.363636363636364,FALSE,0.0454545454545455,8,1,4
"761",1,2,1,2,1,1,TRUE,0,2,0,2,4,0,-1,0.5,0.5,FALSE,0.5,2,2,0.666666666666667
"762",0,3,1,3,1,0.666666666666667,FALSE,0,2,0,2,4,1,1,0.5,0.5,TRUE,0.25,2,1,1
"763",1,4,0,-1,0.75,0.5,FALSE,0.25,2,1,1,6,0,-1,0.5,0.5,FALSE,0.5,3,3,0.75
"764",1,5,1,1,0.8,0.6,TRUE,0.2,3,1,1.5,7,0,-1,0.428571428571429,0.428571428571429,FALSE,0.571428571428571,3,4,0.6
"765",0,6,1,2,0.833333333333333,0.666666666666667,TRUE,0.166666666666667,4,1,2,2,1,2,1,1,TRUE,0,2,0,2
"766",1,7,0,-1,0.714285714285714,0.571428571428571,FALSE,0.285714285714286,4,2,1.33333333333333,5,1,5,1,0.6,TRUE,0,3,0,3
"767",1,8,1,1,0.75,0.625,TRUE,0.25,5,2,1.66666666666667,9,1,9,1,1,TRUE,0,9,0,9
"768",1,9,1,2,0.777777777777778,0.666666666666667,TRUE,0.222222222222222,6,2,2,12,0,-1,0.666666666666667,0.416666666666667,FALSE,0.166666666666667,5,2,1.66666666666667
"769",0,10,1,3,0.8,0.6,FALSE,0.2,6,2,2,21,1,2,0.523809523809524,0.428571428571429,TRUE,0.238095238095238,9,5,1.5
"770",0,11,0,-1,0.727272727272727,0.545454545454545,FALSE,0.272727272727273,6,3,1.5,7,1,1,0.857142857142857,0.571428571428571,TRUE,0,4,0,4
"771",1,12,0,-2,0.666666666666667,0.5,FALSE,0.25,6,3,1.5,21,0,-1,0.666666666666667,0.333333333333333,FALSE,0.142857142857143,7,3,1.75
"772",1,13,1,1,0.692307692307692,0.538461538461538,TRUE,0.230769230769231,7,3,1.75,5,1,5,1,0.8,FALSE,0,4,0,4
"773",0,14,1,2,0.714285714285714,0.5,FALSE,0.214285714285714,7,3,1.75,12,1,1,0.75,0.75,TRUE,0.0833333333333333,9,1,4.5
"774",1,15,0,-1,0.666666666666667,0.466666666666667,FALSE,0.266666666666667,7,4,1.4,19,0,-1,0.631578947368421,0.473684210526316,FALSE,0.157894736842105,9,3,2.25
"775",1,16,1,1,0.6875,0.5,TRUE,0.25,8,4,1.6,23,1,2,0.826086956521739,0.478260869565217,TRUE,0.130434782608696,11,3,2.75
"776",1,17,1,2,0.705882352941177,0.470588235294118,FALSE,0.235294117647059,8,4,1.6,10,0,-2,0.7,0.7,FALSE,0.3,7,3,1.75
"777",0,18,1,3,0.722222222222222,0.444444444444444,FALSE,0.222222222222222,8,4,1.6,54,0,-1,0.685185185185185,0.555555555555556,FALSE,0.148148148148148,30,8,3.33333333333333
"778",1,19,0,-1,0.684210526315789,0.421052631578947,FALSE,0.210526315789474,8,4,1.6,17,0,-1,0.705882352941177,0.352941176470588,FALSE,0.235294117647059,6,4,1.2
"779",1,20,1,1,0.7,0.4,FALSE,0.2,8,4,1.6,7,1,1,0.857142857142857,0.714285714285714,TRUE,0.142857142857143,5,1,2.5
"780",1,21,1,2,0.714285714285714,0.428571428571429,TRUE,0.19047619047619,9,4,1.8,18,1,3,0.611111111111111,0.388888888888889,FALSE,0.222222222222222,7,4,1.4
"781",0,22,1,3,0.727272727272727,0.454545454545455,TRUE,0.181818181818182,10,4,2,17,0,-1,0.764705882352941,0.411764705882353,FALSE,0.0588235294117647,7,1,3.5
"782",1,23,0,-1,0.695652173913043,0.434782608695652,FALSE,0.217391304347826,10,5,1.66666666666667,25,1,1,0.64,0.52,TRUE,0.16,13,4,2.6
"783",1,25,1,2,0.72,0.44,TRUE,0.2,11,5,1.83333333333333,31,0,-2,0.709677419354839,0.709677419354839,FALSE,0.129032258064516,22,4,4.4
"784",1,26,1,3,0.730769230769231,0.423076923076923,FALSE,0.192307692307692,11,5,1.83333333333333,24,0,-1,0.666666666666667,0.5,FALSE,0.125,12,3,3
"785",0,27,1,4,0.740740740740741,0.444444444444444,TRUE,0.185185185185185,12,5,2,21,1,2,0.714285714285714,0.380952380952381,FALSE,0.0476190476190476,8,1,4
"786",1,28,0,-1,0.714285714285714,0.428571428571429,FALSE,0.178571428571429,12,5,2,23,0,-1,0.652173913043478,0.391304347826087,FALSE,0.217391304347826,9,5,1.5
"787",0,29,1,1,0.724137931034483,0.448275862068966,TRUE,0.172413793103448,13,5,2.16666666666667,27,1,2,0.740740740740741,0.481481481481481,FALSE,0.0740740740740741,13,2,4.33333333333333
"788",1,30,0,-1,0.7,0.433333333333333,FALSE,0.166666666666667,13,5,2.16666666666667,52,1,1,0.673076923076923,0.538461538461538,TRUE,0.153846153846154,28,8,3.11111111111111
"789",0,32,1,2,0.71875,0.46875,TRUE,0.15625,15,5,2.5,13,1,13,1,0.846153846153846,FALSE,0,11,0,11
"790",0,33,0,-1,0.696969696969697,0.454545454545455,FALSE,0.181818181818182,15,6,2.14285714285714,14,1,14,1,0.857142857142857,TRUE,0,12,0,12
"791",0,34,0,-2,0.676470588235294,0.441176470588235,FALSE,0.205882352941176,15,7,1.875,32,1,3,0.78125,0.75,TRUE,0.21875,24,7,3
"792",1,35,0,-3,0.657142857142857,0.428571428571429,FALSE,0.228571428571429,15,8,1.66666666666667,8,0,-1,0.75,0.25,FALSE,0.25,2,2,0.666666666666667
"793",0,36,1,1,0.666666666666667,0.444444444444444,TRUE,0.222222222222222,16,8,1.77777777777778,9,1,1,0.888888888888889,0.555555555555556,TRUE,0.111111111111111,5,1,2.5
"794",1,37,0,-1,0.648648648648649,0.432432432432432,FALSE,0.216216216216216,16,8,1.77777777777778,21,1,2,0.80952380952381,0.571428571428571,FALSE,0.142857142857143,12,3,3
"795",1,38,1,1,0.657894736842105,0.447368421052632,TRUE,0.210526315789474,17,8,1.88888888888889,16,1,4,0.8125,0.5625,TRUE,0.125,9,2,3
"796",0,39,1,2,0.666666666666667,0.435897435897436,FALSE,0.205128205128205,17,8,1.88888888888889,11,1,1,0.909090909090909,0.636363636363636,TRUE,0,7,0,7
"797",0,41,0,-2,0.634146341463415,0.414634146341463,FALSE,0.195121951219512,17,8,1.88888888888889,15,1,9,0.866666666666667,0.533333333333333,FALSE,0.0666666666666667,8,1,4
"798",0,42,0,-3,0.619047619047619,0.404761904761905,FALSE,0.19047619047619,17,8,1.88888888888889,11,1,3,0.545454545454545,0.545454545454545,TRUE,0.363636363636364,6,4,1.2
"799",0,8,1,3,0.625,0.625,TRUE,0.375,5,3,1.25,8,1,8,1,0.5,FALSE,0,4,0,4
"800",0,11,1,1,0.545454545454545,0.545454545454545,TRUE,0.454545454545455,6,5,1,4,1,1,0.25,0.25,TRUE,0,1,0,1
"801",0,5,1,3,0.8,0.6,FALSE,0,3,0,3,19,0,-2,0.684210526315789,0.368421052631579,FALSE,0.0526315789473684,7,1,3.5
"802",1,17,1,5,0.705882352941177,0.588235294117647,TRUE,0.294117647058824,10,5,1.66666666666667,3,1,1,0.666666666666667,0.333333333333333,FALSE,0.333333333333333,1,1,0.5
"803",0,32,1,3,0.6875,0.53125,FALSE,0.1875,17,6,2.42857142857143,27,1,1,0.925925925925926,0.851851851851852,TRUE,0.037037037037037,23,1,11.5
"804",1,46,1,1,0.695652173913043,0.58695652173913,TRUE,0.217391304347826,27,10,2.45454545454545,18,0,-1,0.722222222222222,0.388888888888889,FALSE,0.0555555555555556,7,1,3.5
"805",1,47,1,2,0.702127659574468,0.574468085106383,FALSE,0.212765957446809,27,10,2.45454545454545,33,1,2,0.666666666666667,0.545454545454545,FALSE,0.121212121212121,18,4,3.6
"806",0,49,0,-1,0.693877551020408,0.551020408163265,FALSE,0.204081632653061,27,10,2.45454545454545,16,0,-3,0.625,0.5625,FALSE,0.3125,9,5,1.5
"807",0,51,0,-3,0.666666666666667,0.529411764705882,FALSE,0.215686274509804,27,11,2.25,11,1,1,0.909090909090909,0.727272727272727,TRUE,0.0909090909090909,8,1,4
"808",1,52,0,-4,0.653846153846154,0.519230769230769,FALSE,0.211538461538462,27,11,2.25,30,1,3,0.733333333333333,0.533333333333333,FALSE,0.0333333333333333,16,1,8
"809",0,53,1,1,0.660377358490566,0.509433962264151,FALSE,0.207547169811321,27,11,2.25,19,1,1,0.842105263157895,0.526315789473684,FALSE,0.105263157894737,10,2,3.33333333333333
"810",1,5,1,5,1,0.8,TRUE,0,4,0,4,11,0,-4,0.363636363636364,0.272727272727273,FALSE,0.272727272727273,3,3,0.75
"811",0,12,1,4,0.916666666666667,0.833333333333333,TRUE,0,10,0,10,8,1,3,0.5,0.5,TRUE,0.25,4,2,1.33333333333333
"812",0,15,1,1,0.8,0.733333333333333,TRUE,0.133333333333333,11,2,3.66666666666667,14,1,5,0.785714285714286,0.642857142857143,TRUE,0,9,0,9
"813",0,18,1,2,0.777777777777778,0.722222222222222,TRUE,0.166666666666667,13,3,3.25,15,1,7,0.866666666666667,0.466666666666667,TRUE,0.0666666666666667,7,1,3.5
"814",0,19,0,-1,0.736842105263158,0.684210526315789,FALSE,0.157894736842105,13,3,3.25,5,1,2,0.6,0.4,TRUE,0,2,0,2
"815",0,21,0,-3,0.666666666666667,0.619047619047619,FALSE,0.142857142857143,13,3,3.25,16,0,-1,0.75,0.4375,FALSE,0,7,0,7
"816",1,26,1,3,0.653846153846154,0.615384615384615,TRUE,0.115384615384615,16,3,4,9,0,-1,0.777777777777778,0.555555555555556,FALSE,0.222222222222222,5,2,1.66666666666667
"817",0,33,1,2,0.666666666666667,0.545454545454545,FALSE,0.121212121212121,18,4,3.6,47,1,2,0.702127659574468,0.574468085106383,FALSE,0.212765957446809,27,10,2.45454545454545
"818",1,34,0,-1,0.647058823529412,0.529411764705882,FALSE,0.117647058823529,18,4,3.6,16,0,-1,0.75,0.5625,FALSE,0.1875,9,3,2.25
"819",0,8,1,2,0.5,0.5,TRUE,0.375,4,3,1,19,1,8,0.947368421052632,0.631578947368421,TRUE,0.0526315789473684,12,1,6
"820",0,10,1,1,0.5,0.5,TRUE,0.4,5,4,1,22,0,-1,0.681818181818182,0.409090909090909,FALSE,0.227272727272727,9,5,1.5
"821",0,11,0,-1,0.454545454545455,0.454545454545455,FALSE,0.454545454545455,5,5,0.833333333333333,14,1,1,0.785714285714286,0.428571428571429,FALSE,0,6,0,6
"822",1,17,1,5,0.588235294117647,0.352941176470588,FALSE,0.352941176470588,6,6,0.857142857142857,43,0,-4,0.581395348837209,0.348837209302326,FALSE,0.302325581395349,15,13,1.07142857142857
"823",0,18,1,6,0.611111111111111,0.333333333333333,FALSE,0.333333333333333,6,6,0.857142857142857,25,0,-1,0.6,0.44,FALSE,0.24,11,6,1.57142857142857
"824",0,19,0,-1,0.578947368421053,0.315789473684211,FALSE,0.315789473684211,6,6,0.857142857142857,38,1,2,0.763157894736842,0.526315789473684,TRUE,0.184210526315789,20,7,2.5
"825",0,10,1,9,0.9,0.5,FALSE,0.1,5,1,2.5,10,1,10,1,0.8,FALSE,0,8,0,8
"826",0,11,0,-1,0.818181818181818,0.454545454545455,FALSE,0.0909090909090909,5,1,2.5,13,0,-2,0.769230769230769,0.461538461538462,FALSE,0,6,0,6
"827",0,12,0,-2,0.75,0.416666666666667,FALSE,0.0833333333333333,5,1,2.5,8,1,2,0.625,0.25,FALSE,0.375,2,3,0.5
"828",0,16,1,3,0.75,0.4375,FALSE,0.0625,7,1,3.5,18,0,-1,0.722222222222222,0.5,FALSE,0.166666666666667,9,3,2.25
"829",1,5,0,-1,0.6,0.4,FALSE,0,2,0,2,2,1,1,0.5,0.5,TRUE,0.5,1,1,0.5
"830",1,11,1,2,0.727272727272727,0.636363636363636,TRUE,0,7,0,7,11,1,10,0.909090909090909,0.545454545454545,FALSE,0,6,0,6
"831",0,12,1,3,0.75,0.583333333333333,FALSE,0,7,0,7,21,1,5,0.904761904761905,0.476190476190476,TRUE,0.0476190476190476,10,1,5
"832",0,13,0,-1,0.692307692307692,0.538461538461538,FALSE,0.0769230769230769,7,1,3.5,23,1,7,0.91304347826087,0.478260869565217,FALSE,0.0434782608695652,11,1,5.5
"833",0,15,1,1,0.666666666666667,0.533333333333333,TRUE,0.0666666666666667,8,1,4,18,0,-1,0.722222222222222,0.388888888888889,FALSE,0.222222222222222,7,4,1.4
"834",0,17,1,1,0.647058823529412,0.470588235294118,FALSE,0.117647058823529,8,2,2.66666666666667,25,0,-1,0.76,0.64,FALSE,0.16,16,4,3.2
"835",0,19,1,1,0.631578947368421,0.421052631578947,FALSE,0.105263157894737,8,2,2.66666666666667,13,1,6,0.923076923076923,0.769230769230769,TRUE,0.0769230769230769,10,1,5
"836",0,8,0,-1,0.625,0.375,FALSE,0.25,3,2,1,10,1,9,0.9,0.6,TRUE,0,6,0,6
"837",0,11,0,-1,0.545454545454545,0.363636363636364,FALSE,0.272727272727273,4,3,1,13,1,4,0.769230769230769,0.461538461538462,TRUE,0.230769230769231,6,3,1.5
"838",1,19,1,3,0.631578947368421,0.473684210526316,TRUE,0.210526315789474,9,4,1.8,23,0,-4,0.304347826086957,0.217391304347826,FALSE,0.608695652173913,5,14,0.333333333333333
"839",0,48,1,4,0.666666666666667,0.479166666666667,TRUE,0.125,23,6,3.28571428571429,32,1,12,0.75,0.28125,FALSE,0.15625,9,5,1.5
"840",1,49,0,-1,0.653061224489796,0.469387755102041,FALSE,0.122448979591837,23,6,3.28571428571429,36,0,-1,0.583333333333333,0.388888888888889,FALSE,0.138888888888889,14,5,2.33333333333333
"841",0,10,0,-2,0.5,0.3,FALSE,0.5,3,5,0.5,9,1,8,0.888888888888889,0.555555555555556,TRUE,0,5,0,5
"842",0,13,0,-5,0.384615384615385,0.230769230769231,FALSE,0.615384615384615,3,8,0.333333333333333,15,0,-1,0.8,0.666666666666667,FALSE,0.133333333333333,10,2,3.33333333333333
"843",0,23,0,-4,0.304347826086957,0.217391304347826,FALSE,0.608695652173913,5,14,0.333333333333333,19,1,3,0.631578947368421,0.473684210526316,TRUE,0.210526315789474,9,4,1.8
"844",0,9,0,-1,0.555555555555556,0.444444444444444,FALSE,0.222222222222222,4,2,1.33333333333333,3,1,1,0.666666666666667,0.333333333333333,FALSE,0.333333333333333,1,1,0.5
"845",0,16,1,2,0.4375,0.375,TRUE,0.375,6,6,0.857142857142857,8,1,7,0.875,0.5,TRUE,0,4,0,4
"846",1,6,0,-1,0.5,0,FALSE,0.333333333333333,0,2,0,24,0,-1,0.708333333333333,0.708333333333333,FALSE,0.208333333333333,17,5,2.83333333333333
"847",0,8,1,2,0.625,0.125,TRUE,0.25,1,2,0.333333333333333,28,1,1,0.714285714285714,0.642857142857143,TRUE,0.142857142857143,18,4,3.6
"848",0,10,1,1,0.6,0.2,TRUE,0.3,2,3,0.5,6,1,5,0.833333333333333,0.5,TRUE,0,3,0,3
"849",0,6,0,-2,0.333333333333333,0.333333333333333,FALSE,0.666666666666667,2,4,0.4,5,1,4,0.8,0.4,FALSE,0,2,0,2
"850",0,9,1,2,0.444444444444444,0.333333333333333,FALSE,0.555555555555556,3,5,0.5,6,1,2,0.333333333333333,0.333333333333333,TRUE,0.166666666666667,2,1,1
"851",0,15,0,-1,0.4,0.2,FALSE,0.466666666666667,3,7,0.375,29,1,2,0.655172413793103,0.551724137931034,TRUE,0.206896551724138,16,6,2.28571428571429
"852",0,19,1,1,0.368421052631579,0.157894736842105,FALSE,0.473684210526316,3,9,0.3,12,1,1,0.583333333333333,0.583333333333333,TRUE,0.416666666666667,7,5,1.16666666666667
"853",0,8,1,3,0.875,0.75,FALSE,0.125,6,1,3,4,1,3,0.75,0.5,TRUE,0,2,0,2
"854",0,13,1,2,0.769230769230769,0.692307692307692,TRUE,0.153846153846154,9,2,3,17,1,2,0.705882352941177,0.588235294117647,TRUE,0.235294117647059,10,4,2
"855",0,7,0,-2,0.714285714285714,0.428571428571429,FALSE,0.285714285714286,3,2,1,1,0,-1,0,0,FALSE,0,0,0,0
"856",0,17,1,7,0.764705882352941,0.588235294117647,TRUE,0.176470588235294,10,3,2.5,3,1,2,0.666666666666667,0.333333333333333,TRUE,0,1,0,1
"857",0,1,0,-1,0,0,FALSE,1,0,1,0,2,1,1,0.5,0,FALSE,0,0,0,0
"858",0,1,1,1,1,1,TRUE,0,1,0,1,2,1,1,0.5,0.5,TRUE,0,1,0,1
"859",1,7,1,3,0.714285714285714,0.714285714285714,TRUE,0.142857142857143,5,1,2.5,13,0,-1,0.846153846153846,0.461538461538462,FALSE,0.0769230769230769,6,1,3
"860",0,11,0,-1,0.636363636363636,0.636363636363636,FALSE,0.0909090909090909,7,1,3.5,41,1,3,0.682926829268293,0.560975609756098,TRUE,0.146341463414634,23,6,3.28571428571429
"861",0,13,1,1,0.615384615384615,0.615384615384615,TRUE,0.0769230769230769,8,1,4,3,1,3,1,0.666666666666667,TRUE,0,2,0,2
"862",0,14,0,-1,0.571428571428571,0.571428571428571,FALSE,0.0714285714285714,8,1,4,32,1,1,0.71875,0.5,FALSE,0.03125,16,1,8
"863",0,17,0,-1,0.529411764705882,0.529411764705882,FALSE,0.0588235294117647,9,1,4.5,25,0,-2,0.68,0.44,FALSE,0.08,11,2,3.66666666666667
"864",0,24,1,1,0.5,0.5,TRUE,0.0416666666666667,12,1,6,40,0,-2,0.7,0.675,FALSE,0.3,27,12,2.07692307692308
"865",1,11,1,1,0.818181818181818,0.727272727272727,TRUE,0.181818181818182,8,2,2.66666666666667,37,1,8,0.540540540540541,0.432432432432432,TRUE,0.324324324324324,16,12,1.23076923076923
"866",1,17,1,3,0.823529411764706,0.588235294117647,FALSE,0.117647058823529,10,2,3.33333333333333,44,0,-1,0.681818181818182,0.386363636363636,FALSE,0.0454545454545455,17,2,5.66666666666667
"867",1,18,1,4,0.833333333333333,0.555555555555556,FALSE,0.111111111111111,10,2,3.33333333333333,39,0,-1,0.717948717948718,0.692307692307692,FALSE,0.282051282051282,27,11,2.25
"868",1,14,1,8,0.785714285714286,0.5,FALSE,0.214285714285714,7,3,1.75,15,1,15,1,0.933333333333333,TRUE,0,14,0,14
"869",1,15,1,9,0.8,0.466666666666667,FALSE,0.2,7,3,1.75,18,1,2,0.833333333333333,0.666666666666667,TRUE,0.166666666666667,12,3,3
"870",0,32,0,-1,0.78125,0.34375,FALSE,0.15625,11,5,1.83333333333333,34,1,4,0.735294117647059,0.441176470588235,TRUE,0.147058823529412,15,5,2.5
"871",1,34,1,1,0.764705882352941,0.323529411764706,FALSE,0.176470588235294,11,6,1.57142857142857,70,1,3,0.757142857142857,0.657142857142857,TRUE,0.128571428571429,46,9,4.6
"872",1,37,1,1,0.756756756756757,0.297297297297297,FALSE,0.189189189189189,11,7,1.375,27,1,2,0.740740740740741,0.62962962962963,TRUE,0.148148148148148,17,4,3.4
"873",1,38,1,2,0.763157894736842,0.289473684210526,FALSE,0.184210526315789,11,7,1.375,41,0,-1,0.75609756097561,0.365853658536585,FALSE,0.121951219512195,15,5,2.5
"874",1,39,1,3,0.769230769230769,0.282051282051282,FALSE,0.179487179487179,11,7,1.375,36,1,1,0.75,0.722222222222222,TRUE,0.25,26,9,2.6
"875",0,2,1,2,1,0.5,TRUE,0,1,0,1,6,1,6,1,0.5,TRUE,0,3,0,3
"876",1,12,1,5,0.833333333333333,0.583333333333333,TRUE,0.166666666666667,7,2,2.33333333333333,16,1,5,0.875,0.375,FALSE,0.0625,6,1,3
"877",0,13,1,6,0.846153846153846,0.615384615384615,TRUE,0.153846153846154,8,2,2.66666666666667,22,1,5,0.818181818181818,0.454545454545455,FALSE,0.0454545454545455,10,1,5
"878",1,1,0,-1,0,0,FALSE,0,0,0,0,7,0,-2,0.714285714285714,0.428571428571429,FALSE,0.285714285714286,3,2,1
"879",1,2,1,1,0.5,0,FALSE,0,0,0,0,1,0,-1,0,0,FALSE,1,0,1,0
"880",1,3,1,2,0.666666666666667,0.333333333333333,TRUE,0,1,0,1,17,1,7,0.764705882352941,0.588235294117647,TRUE,0.176470588235294,10,3,2.5
"881",1,4,1,3,0.75,0.5,TRUE,0,2,0,2,8,1,3,0.875,0.75,FALSE,0.125,6,1,3
"882",1,5,1,4,0.8,0.4,FALSE,0,2,0,2,6,0,-2,0.333333333333333,0.333333333333333,FALSE,0.666666666666667,2,4,0.4
"883",1,6,1,5,0.833333333333333,0.5,TRUE,0,3,0,3,10,1,1,0.6,0.2,TRUE,0.3,2,3,0.5
"884",1,8,1,7,0.875,0.5,TRUE,0,4,0,4,16,1,2,0.4375,0.375,TRUE,0.375,6,6,0.857142857142857
"885",1,9,1,8,0.888888888888889,0.555555555555556,TRUE,0,5,0,5,10,0,-2,0.5,0.3,FALSE,0.5,3,5,0.5
"886",1,10,1,9,0.9,0.6,TRUE,0,6,0,6,8,0,-1,0.625,0.375,FALSE,0.25,3,2,1
"887",0,11,1,10,0.909090909090909,0.545454545454545,FALSE,0,6,0,6,11,1,2,0.727272727272727,0.636363636363636,TRUE,0,7,0,7
"888",0,12,0,-1,0.833333333333333,0.5,FALSE,0,6,0,6,18,1,4,0.777777777777778,0.666666666666667,TRUE,0.166666666666667,12,3,3
"889",1,13,0,-2,0.769230769230769,0.461538461538462,FALSE,0,6,0,6,11,0,-1,0.818181818181818,0.454545454545455,FALSE,0.0909090909090909,5,1,2.5
"890",1,14,1,1,0.785714285714286,0.428571428571429,FALSE,0,6,0,6,11,0,-1,0.454545454545455,0.454545454545455,FALSE,0.454545454545455,5,5,0.833333333333333
"891",0,15,1,2,0.8,0.466666666666667,TRUE,0,7,0,7,27,1,2,0.777777777777778,0.592592592592593,FALSE,0.148148148148148,16,4,3.2
"892",1,16,0,-1,0.75,0.4375,FALSE,0,7,0,7,21,0,-3,0.666666666666667,0.619047619047619,FALSE,0.142857142857143,13,3,3.25
"893",0,17,1,1,0.764705882352941,0.411764705882353,FALSE,0,7,0,7,4,1,4,1,0.75,TRUE,0,3,0,3
"894",0,18,0,-1,0.722222222222222,0.388888888888889,FALSE,0.0555555555555556,7,1,3.5,46,1,1,0.695652173913043,0.58695652173913,TRUE,0.217391304347826,27,10,2.45454545454545
"895",1,19,0,-2,0.684210526315789,0.368421052631579,FALSE,0.0526315789473684,7,1,3.5,5,1,3,0.8,0.6,FALSE,0,3,0,3
"896",1,20,1,1,0.7,0.4,TRUE,0.05,8,1,4,46,1,1,0.652173913043478,0.608695652173913,TRUE,0.217391304347826,28,10,2.54545454545455
"897",1,21,1,2,0.714285714285714,0.380952380952381,FALSE,0.0476190476190476,8,1,4,27,1,4,0.740740740740741,0.444444444444444,TRUE,0.185185185185185,12,5,2
"898",1,22,1,3,0.727272727272727,0.363636363636364,FALSE,0.0454545454545455,8,1,4,20,1,1,0.8,0.35,FALSE,0.15,7,3,1.75
"899",1,23,1,4,0.739130434782609,0.347826086956522,FALSE,0.0434782608695652,8,1,4,23,0,-1,0.695652173913043,0.391304347826087,FALSE,0.130434782608696,9,3,2.25
"900",1,24,1,5,0.75,0.333333333333333,FALSE,0.0416666666666667,8,1,4,14,1,2,0.714285714285714,0.5,TRUE,0.142857142857143,7,2,2.33333333333333
"901",0,25,1,6,0.76,0.32,FALSE,0.04,8,1,4,35,0,-2,0.742857142857143,0.714285714285714,FALSE,0.257142857142857,25,9,2.5
"902",0,26,0,-1,0.730769230769231,0.307692307692308,FALSE,0.0769230769230769,8,2,2.66666666666667,16,1,16,1,0.875,TRUE,0,14,0,14
"903",1,27,0,-2,0.703703703703704,0.296296296296296,FALSE,0.111111111111111,8,3,2,39,1,1,0.538461538461538,0.435897435897436,TRUE,0.333333333333333,17,13,1.21428571428571
"904",0,28,1,1,0.714285714285714,0.321428571428571,TRUE,0.107142857142857,9,3,2.25,22,0,-3,0.818181818181818,0.409090909090909,FALSE,0.181818181818182,9,4,1.8
"905",0,29,0,-1,0.689655172413793,0.310344827586207,FALSE,0.103448275862069,9,3,2.25,22,1,1,0.909090909090909,0.409090909090909,FALSE,0,9,0,9
"906",0,24,1,5,0.75,0.625,TRUE,0.125,15,3,3.75,31,1,2,0.774193548387097,0.741935483870968,TRUE,0.225806451612903,23,7,2.875
"907",0,24,1,5,0.75,0.625,TRUE,0.125,15,3,3.75,33,1,4,0.787878787878788,0.757575757575758,TRUE,0.212121212121212,25,7,3.125
"908",1,25,0,-1,0.72,0.6,FALSE,0.16,15,4,3,56,1,3,0.678571428571429,0.517857142857143,FALSE,0.160714285714286,29,9,2.9
"909",1,26,1,1,0.730769230769231,0.615384615384615,TRUE,0.153846153846154,16,4,3.2,31,1,2,0.774193548387097,0.741935483870968,TRUE,0.225806451612903,23,7,2.875
"910",1,26,1,1,0.730769230769231,0.615384615384615,TRUE,0.153846153846154,16,4,3.2,33,1,4,0.787878787878788,0.757575757575758,TRUE,0.212121212121212,25,7,3.125
"911",0,27,1,2,0.740740740740741,0.62962962962963,TRUE,0.148148148148148,17,4,3.4,37,1,1,0.756756756756757,0.297297297297297,FALSE,0.189189189189189,11,7,1.375
"912",1,3,1,3,1,0.666666666666667,TRUE,0,2,0,2,13,1,1,0.615384615384615,0.615384615384615,TRUE,0.0769230769230769,8,1,4
"913",0,6,1,6,1,0.666666666666667,TRUE,0,4,0,4,30,1,1,0.766666666666667,0.733333333333333,TRUE,0.233333333333333,22,7,2.75
