"","Result.x","Method.x","Fighter.x","Opponent.x","CountFights.x","PreviousOutcome.x","StreakLength.x","WinRatio.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishCount.x","FinishedCount.x","DamageDiff.x","CountFights.y","PreviousOutcome.y","StreakLength.y","WinRatio.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishCount.y","FinishedCount.y","DamageDiff.y","delta_FP","delta_FIP","delta_FC","delta_FIC"
"859","win","DecisionN/A)","Shawn Bias","Fernando Arreola",17,0,-1,0.647058823529412,0.470588235294118,FALSE,0.294117647058824,8,5,1.33333333333333,5,1,1,0.4,0.4,TRUE,0.6,2,3,0.5,-1,0,6,2
"860","loss","Submission (Kneebar)","Shawn Bias","Enoch Wilson",21,0,-1,0.619047619047619,0.428571428571429,FALSE,0.333333333333333,9,7,1.125,19,1,2,0.684210526315789,0.631578947368421,TRUE,0.157894736842105,12,3,3,-1,1,-3,4
"861","loss","Submission (Guillotine Choke)","Shawn Bias","Steven Siler",22,0,-2,0.590909090909091,0.409090909090909,FALSE,0.363636363636364,9,8,1,20,1,8,0.65,0.5,TRUE,0.35,10,7,1.25,-1,1,-1,1
"862","loss","TKO (Cut)","Hiroyuki Abe","Urijah Faber",14,0,-6,0.357142857142857,0.214285714285714,FALSE,0.642857142857143,3,9,0.3,7,1,7,1,0.714285714285714,TRUE,0,5,0,5,-1,1,-2,9
"863","loss","KO (Punch)","Hiroyuki Abe","Takeshi Inoue",21,0,-2,0.333333333333333,0.238095238095238,FALSE,0.571428571428571,5,12,0.384615384615385,12,1,5,0.916666666666667,0.5,TRUE,0,6,0,6,-1,1,-1,12
"864","loss","Submission (Rear-Naked Choke)","David Granados","Urijah Faber",1,1,1,1,1,TRUE,0,1,0,1,6,1,6,1,0.666666666666667,TRUE,0,4,0,4,0,0,-3,0
"865","loss","Decision (Split)","David Granados","Fernando Arreola",7,1,2,0.571428571428571,0.571428571428571,TRUE,0.428571428571429,4,3,1,7,0,-2,0.285714285714286,0.285714285714286,FALSE,0.428571428571429,2,3,0.5,1,0,2,0
"866","loss","Decision (Unanimous)","Eben Kaneshiro","Nam Phan",3,1,3,1,0.666666666666667,FALSE,0,2,0,2,5,1,2,0.8,0.4,FALSE,0,2,0,2,0,0,0,0
"867","loss","TKO (Submission to Punches)","Eben Kaneshiro","Urijah Faber",5,1,1,0.8,0.6,TRUE,0,3,0,3,5,1,5,1,0.6,FALSE,0,3,0,3,1,0,0,0
"868","win","KO (Punches)","Eben Kaneshiro","Justin Mercado",10,1,4,0.8,0.7,TRUE,0.1,7,1,3.5,11,1,1,0.545454545454545,0.363636363636364,TRUE,0.181818181818182,4,2,1.33333333333333,0,0,3,-1
"869","loss","TKON/A)","Eben Kaneshiro","Buck Henry Bisbey",14,1,1,0.785714285714286,0.714285714285714,TRUE,0.142857142857143,10,2,3.33333333333333,10,1,1,0.8,0.6,TRUE,0.2,6,2,2,0,0,4,0
"870","loss","TKO (Punches)","Eben Kaneshiro","Evan Dunham",18,1,1,0.722222222222222,0.666666666666667,TRUE,0.222222222222222,12,4,2.4,5,1,5,1,0.8,TRUE,0,4,0,4,0,0,8,4
"871","loss","TKO (Punches)","Eben Kaneshiro","Ricky Wallace",22,1,1,0.681818181818182,0.636363636363636,TRUE,0.227272727272727,14,5,2.33333333333333,13,1,7,0.769230769230769,0.615384615384615,TRUE,0,8,0,8,0,0,6,5
"872","loss","Decision (Unanimous)","Stephen Thompson","Matt Brown",6,1,6,1,0.666666666666667,TRUE,0,4,0,4,24,1,1,0.541666666666667,0.5,TRUE,0.375,12,9,1.2,0,0,-8,-9
"873","win","KO (Spinning Hook Kick)","Stephen Thompson","Jake Ellenberger",11,1,4,0.909090909090909,0.545454545454545,FALSE,0,6,0,6,39,1,1,0.769230769230769,0.615384615384615,TRUE,0.102564102564103,24,4,4.8,-1,0,-18,-4
"874","win","TKO (Punches)","Stephen Thompson","Johny Hendricks",12,1,5,0.916666666666667,0.583333333333333,TRUE,0,7,0,7,20,1,1,0.85,0.45,FALSE,0,9,0,9,1,0,-2,0
"875","win","Decision (Unanimous)","Stephen Thompson","Rory MacDonald",13,1,6,0.923076923076923,0.615384615384615,TRUE,0,8,0,8,21,0,-1,0.857142857142857,0.619047619047619,FALSE,0.0952380952380952,13,2,4.33333333333333,1,-1,-5,-2
"876","win","Decision (Unanimous)","Stephen Thompson","Jorge Masvidal",16,0,-2,0.8125,0.5,FALSE,0.0625,8,1,4,44,0,-1,0.727272727272727,0.340909090909091,FALSE,0.0681818181818182,15,3,3.75,0,0,-7,-2
"877","loss","KO (Punches)","Stephen Thompson","Anthony Pettis",18,0,-1,0.777777777777778,0.444444444444444,FALSE,0.0555555555555556,8,1,4,29,0,-1,0.724137931034483,0.586206896551724,FALSE,0.103448275862069,17,3,4.25,0,-1,-9,-2
"878","win","Submission (Triangle Choke)","Rami Boukai","Justin Mercado",2,0,-1,0.5,0.5,FALSE,0,1,0,1,3,1,2,0.666666666666667,0.333333333333333,FALSE,0,1,0,1,0,0,0,0
"879","loss","Decision (Majority)","Rami Boukai","Urijah Faber",3,1,1,0.666666666666667,0.666666666666667,TRUE,0,2,0,2,4,1,4,1,0.75,TRUE,0,3,0,3,0,0,-1,0
"880","loss","SubmissionN/A)","Del Hawkins","David Velasquez",8,0,-2,0.625,0.5,FALSE,0.25,4,2,1.33333333333333,8,1,1,0.625,0.5,FALSE,0.375,4,3,1,0,0,0,-1
"881","loss","TKO (Punches)","Del Hawkins","Urijah Faber",25,1,3,0.68,0.64,TRUE,0.2,16,5,2.66666666666667,3,1,3,1,0.666666666666667,FALSE,0,2,0,2,1,0,14,5
"882","loss","Submission (Rear-Naked Choke)","Del Hawkins","Charlie Valencia",30,1,1,0.666666666666667,0.633333333333333,TRUE,0.233333333333333,19,7,2.375,6,1,6,1,0.5,FALSE,0,3,0,3,1,0,16,7
"883","loss","Decision (Unanimous)","Del Hawkins","Ed West",35,0,-1,0.628571428571429,0.6,FALSE,0.285714285714286,21,10,1.90909090909091,14,1,2,0.714285714285714,0.428571428571429,TRUE,0.0714285714285714,6,1,3,-1,1,15,9
"884","loss","Submission (Choke)","David Velasquez","Jason Von Flue",3,1,3,1,1,TRUE,0,3,0,3,1,1,1,1,1,TRUE,0,1,0,1,0,0,2,0
"885","loss","TKO (Punches)","David Velasquez","Jens Pulver",6,0,-1,0.666666666666667,0.666666666666667,FALSE,0.333333333333333,4,2,1.33333333333333,6,1,1,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,4,2,1.33333333333333,-1,1,0,0
"886","loss","Decision (Unanimous)","David Velasquez","Charlie Valencia",9,1,2,0.666666666666667,0.555555555555556,TRUE,0.333333333333333,5,3,1.25,1,1,1,1,0,FALSE,0,0,0,0,1,0,5,3
"887","loss","Submission (Rear-Naked Choke)","David Velasquez","Charlie Valencia",12,0,-1,0.583333333333333,0.5,FALSE,0.333333333333333,6,4,1.2,3,1,3,1,0.333333333333333,TRUE,0,1,0,1,-1,1,5,4
"888","loss","Decision (Unanimous)","David Velasquez","Urijah Faber",16,0,-1,0.5625,0.4375,FALSE,0.375,7,6,1,2,1,2,1,1,TRUE,0,2,0,2,-1,1,5,6
"889","loss","TKO (Corner Stoppage)","George Adkins","Urijah Faber",3,0,-1,0.333333333333333,0.333333333333333,FALSE,0.333333333333333,1,1,0.5,1,1,1,1,1,TRUE,0,1,0,1,-1,0,0,1
"890","win","Decision (Unanimous)","Enrique Barzola","Gabriel Benitez",16,1,1,0.75,0.5,FALSE,0,8,0,8,24,1,1,0.791666666666667,0.666666666666667,TRUE,0.125,16,3,4,-1,0,-8,-3
"891","loss","Decision (Unanimous)","Enrique Barzola","Kevin Aguilar",19,1,4,0.789473684210526,0.421052631578947,FALSE,0,8,0,8,17,1,8,0.941176470588235,0.647058823529412,FALSE,0.0588235294117647,11,1,5.5,0,0,-3,-1
"892","win","Decision (Unanimous)","Luke Sanders","Terrion Ware",9,1,9,1,0.777777777777778,TRUE,0,7,0,7,16,1,2,0.8125,0.5,FALSE,0.125,8,2,2.66666666666667,1,0,-1,-2
"893","win","Submission (Rear-Naked Choke)","Luke Sanders","Maximo Blanco",10,1,10,1,0.7,FALSE,0,7,0,7,20,1,3,0.6,0.4,TRUE,0.3,8,6,1.14285714285714,-1,0,-1,-6
"894","loss","Submission (Kneebar)","Luke Sanders","Iuri Alcantara",11,1,11,1,0.727272727272727,TRUE,0,8,0,8,41,1,1,0.804878048780488,0.634146341463415,TRUE,0.0731707317073171,26,3,6.5,0,0,-18,-3
"895","win","KO (Punches)","Luke Sanders","Renan Barao",15,0,-1,0.8,0.533333333333333,FALSE,0.2,8,3,2,42,0,-3,0.80952380952381,0.547619047619048,FALSE,0.0714285714285714,23,3,5.75,0,1,-15,0
"896","loss","Submission (Rear-Naked Choke)","Russell Doane","Michinori Tanaka",10,1,8,0.9,0.7,FALSE,0.1,7,1,3.5,5,1,5,1,0.6,TRUE,0,3,0,3,-1,0,4,1
"897","win","Submission (Rear-Naked Choke)","Russell Doane","Omar Avelar",11,0,-1,0.818181818181818,0.636363636363636,FALSE,0.181818181818182,7,2,2.33333333333333,9,1,2,0.666666666666667,0.333333333333333,FALSE,0.333333333333333,3,3,0.75,0,1,4,-1
"898","win","Decision (Split)","Russell Doane","Marcus Brimage",16,1,2,0.8125,0.6875,TRUE,0.125,11,2,3.66666666666667,8,0,-1,0.75,0.25,FALSE,0.25,2,2,0.666666666666667,1,-1,9,0
"899","loss","Decision (Unanimous)","Russell Doane","Iuri Alcantara",17,1,3,0.823529411764706,0.647058823529412,FALSE,0.117647058823529,11,2,3.66666666666667,36,1,2,0.833333333333333,0.694444444444444,TRUE,0.0833333333333333,25,3,6.25,-1,0,-14,-1
"900","loss","Submission (Rear-Naked Choke)","Russell Doane","Mirsad Bektic",20,0,-3,0.7,0.55,FALSE,0.15,11,3,2.75,10,1,10,1,0.7,TRUE,0,7,0,7,-1,1,4,3
"901","win","TKO (Doctor Stoppage)","Joe Soto","Diego Saraiva",8,1,8,1,0.875,TRUE,0,7,0,7,31,1,6,0.612903225806452,0.516129032258065,FALSE,0.0967741935483871,16,3,4,1,0,-9,-3
"902","win","Submission (North-South Choke)","Joe Soto","Terrion Ware",16,1,5,0.875,0.75,TRUE,0.125,12,2,4,13,1,6,0.846153846153846,0.538461538461538,FALSE,0.0769230769230769,7,1,3.5,1,0,5,1
"903","loss","Decision (Split)","Joe Soto","Michinori Tanaka",19,0,-2,0.789473684210526,0.684210526315789,FALSE,0.210526315789474,13,4,2.6,11,0,-1,0.909090909090909,0.454545454545455,FALSE,0,5,0,5,0,1,8,4
"904","loss","Submission (Calf Slicer)","Joe Soto","Brett Johns",23,1,3,0.782608695652174,0.652173913043478,FALSE,0.173913043478261,15,4,3,14,1,14,1,0.428571428571429,FALSE,0,6,0,6,0,0,9,4
"905","loss","TKO (Kick to the Body and Punches)","Joe Soto","Iuri Alcantara",24,0,-1,0.75,0.625,FALSE,0.208333333333333,15,5,2.5,44,0,-2,0.772727272727273,0.613636363636364,FALSE,0.0909090909090909,27,4,5.4,0,1,-12,1
"906","win","TKO (Jaw Injury)","Tony Ferguson","Aaron Riley",13,1,4,0.846153846153846,0.769230769230769,TRUE,0.0769230769230769,10,1,5,43,1,1,0.697674418604651,0.441860465116279,FALSE,0.209302325581395,19,9,1.9,1,0,-9,-8
"907","win","Decision (Unanimous)","Tony Ferguson","Yves Edwards",14,1,5,0.857142857142857,0.785714285714286,TRUE,0.0714285714285714,11,1,5.5,59,1,1,0.694915254237288,0.542372881355932,TRUE,0.152542372881356,32,9,3.2,0,0,-21,-8
"908","win","Decision (Split)","Tony Ferguson","Danny Castillo",18,1,2,0.833333333333333,0.722222222222222,TRUE,0.0555555555555556,13,1,6.5,23,1,1,0.739130434782609,0.434782608695652,TRUE,0.173913043478261,10,4,2,0,0,3,-3
"909","win","Submission (Rear-Naked Choke)","Tony Ferguson","Gleison Tibau",20,1,4,0.85,0.7,TRUE,0.05,14,1,7,43,1,3,0.767441860465116,0.395348837209302,FALSE,0.0930232558139535,17,4,3.4,1,0,-3,-3
"910","win","Decision (Unanimous)","Tony Ferguson","Josh Thomson",21,1,5,0.857142857142857,0.714285714285714,TRUE,0.0476190476190476,15,1,7.5,28,0,-2,0.714285714285714,0.5,FALSE,0.0714285714285714,14,2,4.66666666666667,1,0,1,-1
"911","win","Submission (Brabo Choke)","Tony Ferguson","Edson Barboza",22,1,6,0.863636363636364,0.681818181818182,FALSE,0.0454545454545455,15,1,7.5,19,1,1,0.842105263157895,0.578947368421053,FALSE,0.105263157894737,11,2,3.66666666666667,0,0,4,-1
"912","win","Decision (Unanimous)","Tony Ferguson","Rafael dos Anjos",24,1,8,0.875,0.708333333333333,TRUE,0.0416666666666667,17,1,8.5,33,0,-1,0.757575757575758,0.393939393939394,FALSE,0.0909090909090909,13,3,3.25,1,-1,4,-2
"913","win","Submission (Triangle Choke)","Tony Ferguson","Kevin Lee",25,1,9,0.88,0.68,FALSE,0.04,17,1,8.5,18,1,5,0.888888888888889,0.5,TRUE,0.0555555555555556,9,1,4.5,-1,0,8,0
"914","win","TKO (Corner Stoppage)","Tony Ferguson","Anthony Pettis",26,1,10,0.884615384615385,0.692307692307692,TRUE,0.0384615384615385,18,1,9,28,1,1,0.75,0.607142857142857,TRUE,0.0714285714285714,17,2,5.66666666666667,0,0,1,-1
"915","loss","TKO (Punch)","Tony Ferguson","Justin Gaethje",28,1,12,0.892857142857143,0.714285714285714,TRUE,0.0357142857142857,20,1,10,23,1,3,0.91304347826087,0.826086956521739,TRUE,0.0869565217391304,19,2,6.33333333333333,0,0,1,-1
"916","loss","Decision (Unanimous)","Tony Ferguson","Charles Oliveira",29,0,-1,0.862068965517241,0.689655172413793,FALSE,0.0689655172413793,20,2,6.66666666666667,38,1,7,0.763157894736842,0.710526315789474,TRUE,0.210526315789474,27,8,3,-1,1,-7,-6
"917","loss","Decision (Split)","Michinori Tanaka","Kyung Ho Kang",10,1,10,1,0.5,FALSE,0,5,0,5,20,1,1,0.6,0.55,TRUE,0.2,11,4,2.2,-1,0,-6,-4
"918","win","TKO (Punches)","Matthew Lopez","Miguelito Marti",2,1,2,1,0.5,FALSE,0,1,0,1,8,0,-8,0,0,FALSE,1,0,8,0,0,-1,1,-8
"919","loss","Decision (Unanimous)","Matthew Lopez","Brad Katona",13,0,-2,0.769230769230769,0.615384615384615,FALSE,0.230769230769231,8,3,2,7,1,7,1,0.428571428571429,FALSE,0,3,0,3,0,1,5,3
"920","loss","Decision (Split)","Masanori Kanehara","Takafumi Otsuka",22,1,1,0.545454545454545,0.454545454545455,TRUE,0.409090909090909,10,9,1,10,0,-1,0.6,0.5,FALSE,0.2,5,2,1.66666666666667,1,0,5,7
"921","win","Decision (Unanimous)","Masanori Kanehara","Chan Sung Jung",25,1,2,0.56,0.44,FALSE,0.36,11,9,1.1,9,1,9,1,0.777777777777778,TRUE,0,7,0,7,-1,0,4,9
"922","loss","Decision (Unanimous)","Masanori Kanehara","Hatsu Hioki",27,1,4,0.592592592592593,0.407407407407407,FALSE,0.333333333333333,11,9,1.1,24,1,4,0.791666666666667,0.583333333333333,TRUE,0.0833333333333333,14,2,4.66666666666667,-1,0,-3,7
"923","win","Decision (Unanimous)","Masanori Kanehara","Norifumi Yamamoto",28,0,-1,0.571428571428571,0.392857142857143,FALSE,0.321428571428571,11,9,1.1,20,0,-1,0.85,0.7,FALSE,0.1,14,2,4.66666666666667,0,0,-3,7
"924","loss","TKO (Punches)","Masanori Kanehara","Yoshiro Maeda",30,0,-1,0.566666666666667,0.366666666666667,FALSE,0.333333333333333,11,10,1,40,1,1,0.675,0.45,FALSE,0.3,18,12,1.38461538461538,0,1,-7,-2
"925","win","Submission (Rear-Naked Choke)","Masanori Kanehara","Jake Hattan",34,1,1,0.558823529411765,0.382352941176471,TRUE,0.352941176470588,13,12,1,12,1,11,0.916666666666667,0.75,TRUE,0.0833333333333333,9,1,4.5,0,0,4,11
"926","loss","TKO (Punches)","Masanori Kanehara","Victor Henry",45,1,2,0.6,0.444444444444444,TRUE,0.311111111111111,20,14,1.33333333333333,23,1,7,0.826086956521739,0.521739130434783,TRUE,0,12,0,12,0,0,8,14
"927","loss","Submission (Armbar)","Johnny Bedford","Dustin Neace",3,0,-1,0.333333333333333,0.333333333333333,FALSE,0.666666666666667,1,2,0.333333333333333,10,0,-1,0.6,0.6,FALSE,0.4,6,4,1.2,0,0,-5,-2
"928","loss","Submission (Kneebar)","Johnny Bedford","Dustin Neace",14,1,3,0.571428571428571,0.428571428571429,TRUE,0.428571428571429,6,6,0.857142857142857,30,0,-2,0.566666666666667,0.566666666666667,FALSE,0.366666666666667,17,11,1.41666666666667,1,-1,-11,-5
"929","loss","Submission (Kneebar)","Johnny Bedford","Daniel Pineda",15,0,-1,0.533333333333333,0.4,FALSE,0.466666666666667,6,7,0.75,9,1,1,0.777777777777778,0.777777777777778,TRUE,0.222222222222222,7,2,2.33333333333333,-1,1,-1,5
"930","win","Submission (Triangle Choke)","Johnny Bedford","Daniel Pineda",18,1,2,0.555555555555556,0.444444444444444,TRUE,0.444444444444444,8,8,0.888888888888889,12,0,-2,0.666666666666667,0.666666666666667,FALSE,0.25,8,3,2,1,-1,0,5
"931","win","KO (Punches)","Johnny Bedford","Marcos Vinicius Borges",28,1,2,0.642857142857143,0.5,TRUE,0.357142857142857,14,10,1.27272727272727,24,1,4,0.833333333333333,0.833333333333333,TRUE,0.0833333333333333,20,2,6.66666666666667,0,0,-6,8
"932","draw","DrawN/A)","Tom Niinimaki","Bendy Casimir",11,1,7,0.818181818181818,0.727272727272727,FALSE,0.0909090909090909,8,1,4,6,1,3,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,4,2,1.33333333333333,-1,0,4,-1
"933","loss","Technical Submission (Armbar)","Tom Niinimaki","Hatsu Hioki",13,0,-2,0.692307692307692,0.615384615384615,FALSE,0.153846153846154,8,2,2.66666666666667,8,1,4,0.875,0.625,TRUE,0,5,0,5,-1,0,3,2
"934","loss","Submission (Rear-Naked Choke)","Tom Niinimaki","Tristan Yunker",14,0,-3,0.642857142857143,0.571428571428571,FALSE,0.214285714285714,8,3,2,12,1,4,0.666666666666667,0.666666666666667,TRUE,0.25,8,3,2,-1,1,0,0
"935","win","Decision (Unanimous)","Tom Niinimaki","Dave Hill",19,1,4,0.684210526315789,0.578947368421053,TRUE,0.210526315789474,11,4,2.2,9,1,9,1,0.777777777777778,FALSE,0,7,0,7,1,0,4,4
"936","win","Submission (Rear-Naked Choke)","Tom Niinimaki","Brian Pearman",22,1,7,0.727272727272727,0.545454545454545,TRUE,0.181818181818182,12,4,2.4,8,1,4,0.875,0.375,FALSE,0,3,0,3,1,0,9,4
"937","win","Decision (Unanimous)","Tom Niinimaki","Chase Beebe",24,1,9,0.75,0.583333333333333,TRUE,0.166666666666667,14,4,2.8,34,0,-1,0.705882352941177,0.529411764705882,FALSE,0.147058823529412,18,5,3,1,0,-4,-1
"938","loss","Submission (Rear-Naked Choke)","Tom Niinimaki","Renato Carneiro",29,0,-2,0.724137931034483,0.517241379310345,FALSE,0.206896551724138,15,6,2.14285714285714,9,1,3,0.888888888888889,0.444444444444444,TRUE,0.111111111111111,4,1,2,-1,1,11,5
"939","win","Decision (Unanimous)","Tom Niinimaki","Jonathan Brookins",30,0,-3,0.7,0.5,FALSE,0.233333333333333,15,7,1.875,23,0,-1,0.652173913043478,0.521739130434783,FALSE,0.130434782608696,12,3,3,0,1,3,4
"940","loss","Decision (Unanimous)","Josh Clopton","Steven Siler",7,1,2,0.857142857142857,0.285714285714286,FALSE,0.142857142857143,2,1,1,27,0,-1,0.666666666666667,0.518518518518518,FALSE,0.333333333333333,14,9,1.4,0,-1,-12,-8
"941","loss","Submission (Armbar)","John Hosman","Tristan Yunker",6,0,-2,0.666666666666667,0.666666666666667,FALSE,0.166666666666667,4,1,2,4,1,2,0.5,0.5,TRUE,0.5,2,2,0.666666666666667,-1,0,2,-1
"942","win","Submission (Guillotine Choke)","John Hosman","Cody Larson",15,0,-1,0.666666666666667,0.533333333333333,FALSE,0.266666666666667,8,4,1.6,2,0,-2,0,0,FALSE,1,0,2,0,0,0,8,2
"943","win","Decision (Unanimous)","Yoshiro Maeda","Fredson Paixao",12,1,10,0.833333333333333,0.5,TRUE,0.166666666666667,6,2,2,1,1,1,1,0,FALSE,0,0,0,0,1,0,6,2
"944","win","KO (Kick to the Body)","Yoshiro Maeda","Charlie Valencia",30,0,-1,0.733333333333333,0.5,FALSE,0.266666666666667,15,8,1.66666666666667,12,1,1,0.75,0.5,TRUE,0.25,6,3,1.5,-1,1,9,5
"945","win","Decision (Unanimous)","Yoshiro Maeda","Micah Miller",33,0,-2,0.696969696969697,0.484848484848485,FALSE,0.303030303030303,16,10,1.45454545454545,14,1,1,0.785714285714286,0.642857142857143,TRUE,0.142857142857143,9,2,3,-1,1,7,8
"946","loss","TKO (Punches)","Yoshiro Maeda","Hiroyuki Takaya",34,1,1,0.705882352941177,0.470588235294118,FALSE,0.294117647058824,16,10,1.45454545454545,17,1,1,0.588235294117647,0.411764705882353,TRUE,0.294117647058824,7,5,1.16666666666667,-1,0,9,5
"947","win","Submission (Rear-Naked Choke)","Yoshiro Maeda","Chase Beebe",36,1,1,0.694444444444444,0.472222222222222,TRUE,0.305555555555556,17,11,1.41666666666667,16,0,-4,0.6875,0.5625,FALSE,0.125,9,2,3,1,0,8,9
"948","win","Decision (Majority)","Yoshiro Maeda","Takafumi Otsuka",39,0,-2,0.666666666666667,0.461538461538462,FALSE,0.307692307692308,18,12,1.38461538461538,17,0,-2,0.588235294117647,0.294117647058824,FALSE,0.117647058823529,5,2,1.66666666666667,0,0,13,10
"949","win","Submission (Rear-Naked Choke)","Yoshiro Maeda","Takafumi Otsuka",43,0,-2,0.651162790697674,0.441860465116279,FALSE,0.302325581395349,19,13,1.35714285714286,22,0,-1,0.545454545454545,0.227272727272727,FALSE,0.136363636363636,5,3,1.25,0,-1,14,10
"950","NC","No Contest (Yamamoto Kicked in Groin)","Norifumi Yamamoto","Josh Thomson",3,1,3,1,0.666666666666667,TRUE,0,2,0,2,2,1,2,1,1,TRUE,0,2,0,2,0,0,0,0
"951","win","Submission (Brabo Choke)","Michael Chiesa","Darcy James",3,1,3,1,0.333333333333333,FALSE,0,1,0,1,7,1,1,0.571428571428571,0.571428571428571,TRUE,0.428571428571429,4,3,1,-1,0,-3,-3
"952","win","Submission (Rear-Naked Choke)","Michael Chiesa","Evian Rodriguez",4,1,4,1,0.5,TRUE,0,2,0,2,4,0,-4,0,0,FALSE,1,0,4,0,1,-1,2,-4
"953","win","Submission (Rear-Naked Choke)","Michael Chiesa","Matt Coble",5,1,5,1,0.6,TRUE,0,3,0,3,7,1,4,0.571428571428571,0.428571428571429,TRUE,0.142857142857143,3,1,1.5,0,0,0,-1
"954","win","Submission (Rear-Naked Choke)","Michael Chiesa","Darrell Fenner",6,1,6,1,0.666666666666667,TRUE,0,4,0,4,8,1,2,0.5,0.375,FALSE,0.5,3,4,0.6,1,0,1,-4
"955","win","Technical Submission (Rear-Naked Choke)","Michael Chiesa","Al Iaquinta",7,1,7,1,0.714285714285714,TRUE,0,5,0,5,7,0,-1,0.714285714285714,0.571428571428571,FALSE,0.285714285714286,4,2,1.33333333333333,1,-1,1,-2
"956","win","Submission (Rear-Naked Choke)","Michael Chiesa","Anton Kuivanen",8,1,8,1,0.75,TRUE,0,6,0,6,22,1,1,0.772727272727273,0.545454545454545,FALSE,0.181818181818182,12,4,2.4,1,0,-6,-4
"957","loss","Submission (Brabo Choke)","Michael Chiesa","Jorge Masvidal",9,1,9,1,0.777777777777778,TRUE,0,7,0,7,31,1,2,0.774193548387097,0.354838709677419,FALSE,0.0967741935483871,11,3,2.75,1,0,-4,-3
"958","win","Submission (Rear-Naked Choke)","Michael Chiesa","Colton Smith",10,0,-1,0.9,0.7,FALSE,0.1,7,1,3.5,5,0,-1,0.6,0.4,FALSE,0.4,2,2,0.666666666666667,0,0,5,-1
"959","win","Decision (Unanimous)","Michael Chiesa","Francisco Trinaldo",11,1,1,0.909090909090909,0.727272727272727,TRUE,0.0909090909090909,8,1,4,17,1,1,0.823529411764706,0.588235294117647,FALSE,0.117647058823529,10,2,3.33333333333333,1,0,-2,-1
"960","loss","TKO (Doctor Stoppage)","Michael Chiesa","Joe Lauzon",12,1,2,0.916666666666667,0.666666666666667,FALSE,0.0833333333333333,8,1,4,32,1,1,0.71875,0.6875,FALSE,0.1875,22,6,3.14285714285714,0,0,-14,-5
"961","win","Decision (Unanimous)","Michael Chiesa","Mitch Clarke",13,0,-1,0.846153846153846,0.615384615384615,FALSE,0.153846153846154,8,2,2.66666666666667,13,1,2,0.846153846153846,0.615384615384615,TRUE,0.0769230769230769,8,1,4,-1,1,0,1
"962","loss","Technical Submission (Rear-Naked Choke)","Michael Chiesa","Kevin Lee",16,1,3,0.875,0.625,TRUE,0.125,10,2,3.33333333333333,17,1,4,0.882352941176471,0.470588235294118,TRUE,0.0588235294117647,8,1,4,0,0,2,1
"963","loss","Submission (Triangle Armbar)","Michael Chiesa","Anthony Pettis",17,0,-1,0.823529411764706,0.588235294117647,FALSE,0.176470588235294,10,3,2.5,27,0,-1,0.740740740740741,0.592592592592593,FALSE,0.0740740740740741,16,2,5.33333333333333,0,0,-6,1
"964","win","Submission (Kimura)","Michael Chiesa","Carlos Condit",18,0,-2,0.777777777777778,0.555555555555556,FALSE,0.222222222222222,10,4,2,42,0,-4,0.714285714285714,0.666666666666667,FALSE,0.142857142857143,28,6,4,0,0,-18,-2
"965","win","Decision (Unanimous)","Michael Chiesa","Rafael dos Anjos",20,1,2,0.8,0.55,FALSE,0.2,11,4,2.2,41,0,-1,0.707317073170732,0.365853658536585,FALSE,0.0731707317073171,15,3,3.75,0,0,-4,1
"966","win","Decision (Unanimous)","Michael Chiesa","Neil Magny",21,1,3,0.80952380952381,0.523809523809524,FALSE,0.19047619047619,11,4,2.2,31,1,3,0.774193548387097,0.32258064516129,FALSE,0.193548387096774,10,6,1.42857142857143,0,0,1,-2
"967","loss","KO (Punches)","Chase Beebe","Hiroyuki Takaya",19,1,2,0.684210526315789,0.578947368421053,TRUE,0.157894736842105,11,3,2.75,22,1,1,0.590909090909091,0.454545454545455,TRUE,0.272727272727273,10,6,1.42857142857143,0,0,1,-3
